elapsed_s,state,heading,left_cm,front_cm,right_cm,speed,drive_direction,steering,block1_x_cm,block1_z_cm,block1_confidence,block2_x_cm,block2_z_cm,block2_confidence,slot_x_cm,slot_z_cm,slot_heading_deg,slot_bearing_deg,slot_confident
0.282,SEARCH_LAST_PILLAR,,,,,80,0,38.0,-21.59,12.91,0.785,,,,,,,,False
0.375,SEARCH_LAST_PILLAR,-1.0,50,254,28,80,0,38.0,-21.54,12.93,0.736,,,,,,,,False
0.454,PASS_LAST_PILLAR,-2.0,49,257,29,80,0,38.0,-20.25,10.89,0.782,,,,,,,,False
0.547,PASS_LAST_PILLAR,0.0,50,253,29,80,0,38.0,-20.25,10.89,0.782,,,,,,,,False
0.625,PASS_LAST_PILLAR,3.0,51,245,29,80,0,38.0,-20.25,10.89,0.782,,,,,,,,False
0.641,PASS_LAST_PILLAR,5.0,52,153,28,80,0,38.0,-20.25,10.89,0.782,,,,,,,,False
0.719,PASS_LAST_PILLAR,6.0,52,190,28,80,0,38.0,-20.25,10.89,0.782,,,,,,,,False
0.750,PASS_LAST_PILLAR,8.0,50,260,28,80,0,38.0,-20.25,10.89,0.782,,,,,,,,False
0.813,PASS_LAST_PILLAR,9.0,51,253,28,80,0,38.0,-20.25,10.89,0.782,,,,,,,,False
0.844,PASS_LAST_PILLAR,12.0,50,247,27,80,0,38.0,-20.25,10.89,0.782,,,,,,,,False
0.860,PASS_LAST_PILLAR,13.0,51,247,27,80,0,38.0,-20.25,10.89,0.782,,,,,,,,False
0.938,PASS_LAST_PILLAR,13.0,49,247,27,80,0,38.0,-20.25,10.89,0.782,,,,,,,,False
0.954,PASS_LAST_PILLAR,15.0,50,209,27,80,0,38.0,-20.25,10.89,0.782,,,,,,,,False
1.032,PASS_LAST_PILLAR,16.0,53,229,27,80,0,38.0,-20.25,10.89,0.782,,,,,,,,False
1.063,PASS_LAST_PILLAR,19.0,49,182,26,80,0,38.0,-20.25,10.89,0.782,,,,,,,,False
