elapsed_s,state,heading,left_cm,front_cm,right_cm,speed,drive_direction,steering,block1_x_cm,block1_z_cm,block1_confidence,block2_x_cm,block2_z_cm,block2_confidence,slot_x_cm,slot_z_cm,slot_heading_deg,slot_bearing_deg,slot_confident
1.844,PASS_LAST_PILLAR,16.0,74,51,130,80,0,20.0,-15.36,23.38,0.855,,,,,,,,False
1.891,PASS_LAST_PILLAR,17.0,75,50,128,80,0,20.0,-15.36,23.38,0.855,,,,,,,,False
1.922,PASS_LAST_PILLAR,17.0,76,48,127,80,0,20.0,-15.36,23.38,0.855,,,,,,,,False
1.938,PASS_LAST_PILLAR,18.0,76,47,126,80,0,20.0,-15.36,23.38,0.855,,,,,,,,False
1.969,PASS_LAST_PILLAR,18.0,77,46,125,80,0,20.0,-15.36,23.38,0.855,,,,,,,,False
2.032,PASS_LAST_PILLAR,19.0,78,44,124,80,0,20.0,-15.36,23.38,0.855,,,,,,,,False
2.047,PASS_LAST_PILLAR,19.0,79,42,123,80,0,20.0,-15.36,23.38,0.855,,,,,,,,False
2.110,PASS_LAST_PILLAR,20.0,79,41,122,80,0,20.0,-15.36,23.38,0.855,,,,,,,,False
2.125,PASS_LAST_PILLAR,20.0,81,39,120,80,0,20.0,-15.36,23.38,0.855,,,,,,,,False
2.141,PASS_LAST_PILLAR,21.0,81,38,119,80,0,20.0,-15.36,23.38,0.855,,,,,,,,False
2.203,PASS_LAST_PILLAR,21.0,82,37,119,80,0,20.0,-15.36,23.38,0.855,,,,,,,,False
2.219,PASS_LAST_PILLAR,22.0,84,35,117,80,0,20.0,-15.36,23.38,0.855,,,,,,,,False
2.235,PASS_LAST_PILLAR,22.0,84,34,116,80,0,20.0,-15.36,23.38,0.855,,,,,,,,False
2.297,PASS_LAST_PILLAR,23.0,85,33,117,80,0,20.0,-15.36,23.38,0.855,,,,,,,,False
2.313,PASS_LAST_PILLAR,23.0,86,31,115,80,0,20.0,-15.36,23.38,0.855,,,,,,,,False
2.344,PASS_LAST_PILLAR,24.0,87,30,114,80,0,20.0,-15.36,23.38,0.855,,,,,,,,False
2.360,PASS_LAST_PILLAR,24.0,87,30,113,80,0,20.0,-15.36,23.38,0.855,,,,,,,,False
2.422,PASS_LAST_PILLAR,25.0,88,28,112,80,0,20.0,-15.36,23.38,0.855,,,,,,,,False
2.453,PASS_LAST_PILLAR,25.0,90,27,111,80,0,20.0,-15.36,23.38,0.855,,,,,,,,False
2.500,SEARCH_FIRST_BOUNDARY,25.0,90,27,111,40,0,-25.0,,,,,,,,,,,False
2.532,SEARCH_FIRST_BOUNDARY,26.0,92,26,109,40,0,-25.0,,,,,,,,,,,False
2.547,SEARCH_FIRST_BOUNDARY,26.0,92,26,109,40,0,-25.0,,,,,,,,,,,False
2.610,SEARCH_FIRST_BOUNDARY,27.0,93,26,108,40,0,-25.0,,,,,,,,,,,False
2.625,SEARCH_FIRST_BOUNDARY,28.0,97,30,103,40,0,-25.0,,,,,,,,,,,False
2.657,SEARCH_FIRST_BOUNDARY,30.0,99,30,101,40,0,-25.0,,,,,,,,,,,False
2.719,SEARCH_FIRST_BOUNDARY,30.0,98,30,102,40,0,-25.0,,,,,,,,,,,False
2.735,SEARCH_FIRST_BOUNDARY,30.0,98,30,102,40,0,-25.0,,,,,,,,,,,False
2.750,SEARCH_FIRST_BOUNDARY,30.0,98,30,103,40,0,-25.0,,,,,,,,,,,False
2.813,SEARCH_FIRST_BOUNDARY,30.0,98,30,103,40,0,-25.0,,,,,,,,,,,False
2.844,SEARCH_FIRST_BOUNDARY,29.0,98,29,103,40,0,-25.0,,,,,,,,,,,False
2.907,SEARCH_FIRST_BOUNDARY,29.0,98,29,103,40,0,-25.0,,,,,,,,,,,False
2.938,SEARCH_FIRST_BOUNDARY,29.0,98,28,88,40,0,-25.0,,,,,,,,,,,False
2.953,SEARCH_FIRST_BOUNDARY,29.0,98,28,30,40,0,-25.0,,,,,,,,,,,False
3.016,SEARCH_FIRST_BOUNDARY,29.0,98,28,20,40,0,-25.0,,,,,,,,,,,False
3.047,SEARCH_FIRST_BOUNDARY,29.0,98,28,15,40,0,-25.0,,,,,,,,,,,False
3.110,SEARCH_FIRST_BOUNDARY,29.0,98,26,15,40,0,-25.0,,,,,,,,,,,False
3.125,SEARCH_FIRST_BOUNDARY,28.0,98,25,15,40,0,-25.0,,,,,,,,,,,False
3.203,SEARCH_FIRST_BOUNDARY,28.0,98,25,15,40,0,-25.0,,,,,,,,,,,False
3.219,SEARCH_FIRST_BOUNDARY,28.0,97,23,15,40,0,-25.0,,,,,,,,,,,False
3.235,SEARCH_FIRST_BOUNDARY,28.0,97,23,15,40,0,-25.0,,,,,,,,,,,False
3.313,SEARCH_FIRST_BOUNDARY,28.0,98,22,14,40,0,-25.0,,,,,,,,,,,False
3.328,SEARCH_FIRST_BOUNDARY,28.0,98,22,15,40,0,-25.0,,,,,,,,,,,False
3.344,SEARCH_FIRST_BOUNDARY,28.0,97,22,14,40,0,-25.0,,,,,,,,,,,False
3.422,SEARCH_FIRST_BOUNDARY,28.0,98,22,14,40,0,-25.0,,,,,,,,,,,False
3.438,SEARCH_FIRST_BOUNDARY,27.0,97,21,14,40,0,-25.0,,,,,,,,,,,False
3.500,SEARCH_FIRST_BOUNDARY,27.0,97,21,14,40,0,-25.0,,,,,,,,,,,False
3.532,SEARCH_FIRST_BOUNDARY,27.0,97,21,14,40,0,-25.0,,,,,,,,,,,False
3.547,SEARCH_FIRST_BOUNDARY,27.0,97,21,14,40,0,-25.0,,,,,,,,,,,False
3.610,SEARCH_FIRST_BOUNDARY,27.0,97,21,14,40,0,-25.0,,,,,,,,,,,False
3.641,SEARCH_FIRST_BOUNDARY,27.0,97,20,13,40,0,-25.0,,,,,,,,,,,False
3.657,SEARCH_FIRST_BOUNDARY,27.0,97,20,13,40,0,-25.0,,,,,,,,,,,False
3.735,SEARCH_FIRST_BOUNDARY,27.0,97,20,13,40,0,-25.0,,,,,,,,,,,False
3.813,SEARCH_FIRST_BOUNDARY,26.0,97,20,14,40,0,-25.0,,,,,,,,,,,False
3.828,SEARCH_FIRST_BOUNDARY,26.0,97,19,15,40,0,-25.0,,,,,,,,,,,False
3.860,SEARCH_FIRST_BOUNDARY,26.0,97,20,15,40,0,-25.0,,,,,,,,,,,False
3.922,SEARCH_FIRST_BOUNDARY,26.0,97,20,15,40,0,-25.0,,,,,,,,,,,False
3.938,SEARCH_FIRST_BOUNDARY,26.0,97,19,16,40,0,-25.0,,,,,,,,,,,False
4.000,SEARCH_FIRST_BOUNDARY,26.0,96,19,16,40,0,-25.0,,,,,,,,,,,False
4.016,SEARCH_FIRST_BOUNDARY,25.0,96,19,16,40,0,-25.0,,,,,,,,,,,False
4.047,SEARCH_FIRST_BOUNDARY,25.0,97,19,16,40,0,-25.0,,,,,,,,,,,False
4.110,SEARCH_FIRST_BOUNDARY,25.0,97,19,16,40,0,-25.0,,,,,,,,,,,False
4.125,SEARCH_FIRST_BOUNDARY,25.0,96,19,14,40,0,-25.0,,,,,,,,,,,False
4.157,SEARCH_FIRST_BOUNDARY,25.0,96,19,76,40,0,-25.0,,,,,,,,,,,False
4.219,SEARCH_FIRST_BOUNDARY,25.0,96,19,101,40,0,-25.0,,,,,,,,,,,False
4.235,SEARCH_FIRST_BOUNDARY,25.0,96,19,120,40,0,-25.0,,,,,,,,,,,False
4.297,SEARCH_FIRST_BOUNDARY,24.0,96,19,124,40,0,-25.0,,,,,,,,,,,False
4.328,SEARCH_FIRST_BOUNDARY,24.0,96,19,129,40,0,-25.0,,,,,,,,,,,False
4.344,SEARCH_FIRST_BOUNDARY,24.0,96,18,130,40,0,-25.0,,,,,,,,,,,False
4.407,SEARCH_FIRST_BOUNDARY,24.0,96,19,131,40,0,-25.0,,,,,,,,,,,False
4.422,SEARCH_FIRST_BOUNDARY,24.0,96,18,132,40,0,-25.0,,,,,,,,,,,False
4.453,SEARCH_FIRST_BOUNDARY,24.0,96,18,133,40,0,-25.0,,,,,,,,,,,False
4.516,SEARCH_FIRST_BOUNDARY,24.0,96,18,134,40,0,-25.0,,,,,,,,,,,False
4.532,SEARCH_FIRST_BOUNDARY,23.0,96,18,136,40,0,-25.0,,,,,,,,,,,False
4.547,SEARCH_FIRST_BOUNDARY,23.0,96,18,136,40,0,-25.0,,,,,,,,,,,False
4.625,SEARCH_FIRST_BOUNDARY,23.0,95,18,136,40,0,-25.0,,,,,,,,,,,False
4.641,SEARCH_FIRST_BOUNDARY,23.0,95,18,138,40,0,-25.0,,,,,,,,,,,False
4.719,SEARCH_FIRST_BOUNDARY,23.0,95,18,139,40,0,-25.0,,,,,,,,,,,False
4.735,SEARCH_FIRST_BOUNDARY,23.0,95,18,142,40,0,-25.0,,,,,,,,,,,False
4.797,SEARCH_FIRST_BOUNDARY,22.0,95,18,142,40,0,-25.0,,,,,,,,,,,False
4.828,SEARCH_FIRST_BOUNDARY,22.0,95,18,144,40,0,-25.0,,,,,,,,,,,False
4.844,SEARCH_FIRST_BOUNDARY,22.0,95,18,145,40,0,-25.0,,,,,,,,,,,False
4.907,SEARCH_FIRST_BOUNDARY,22.0,95,18,146,40,0,-25.0,,,,,,,,,,,False
4.938,SEARCH_FIRST_BOUNDARY,22.0,95,17,146,40,0,-25.0,,,,,,,,,,,False
4.953,SEARCH_FIRST_BOUNDARY,22.0,95,17,148,40,0,-25.0,,,,,,,,,,,False
5.016,SEARCH_FIRST_BOUNDARY,22.0,95,17,147,40,0,-25.0,,,,,,,,,,,False
5.047,SEARCH_FIRST_BOUNDARY,21.0,94,18,148,40,0,-25.0,,,,,,,,,,,False
5.094,SEARCH_FIRST_BOUNDARY,21.0,94,17,149,40,0,-25.0,,,,,,,,,,,False
5.125,SEARCH_FIRST_BOUNDARY,21.0,94,17,151,40,0,-25.0,,,,,,,,,,,False
5.141,SEARCH_FIRST_BOUNDARY,21.0,94,17,152,40,0,-25.0,,,,,,,,,,,False
5.203,SEARCH_FIRST_BOUNDARY,21.0,94,17,152,40,0,-25.0,,,,,,,,,,,False
5.235,SEARCH_FIRST_BOUNDARY,21.0,94,17,153,40,0,-25.0,,,,,,,,,,,False
5.250,SEARCH_FIRST_BOUNDARY,21.0,94,17,154,40,0,-25.0,,,,,,,,,,,False
5.313,SEARCH_FIRST_BOUNDARY,21.0,94,17,154,40,0,-25.0,,,,,,,,,,,False
5.344,SEARCH_FIRST_BOUNDARY,21.0,94,16,156,40,0,-25.0,,,,,,,,,,,False
5.422,SEARCH_FIRST_BOUNDARY,20.0,94,17,157,40,0,-25.0,-0.59,-36.34,0.602,,,,,,,,False
5.453,SEARCH_FIRST_BOUNDARY,20.0,94,17,158,40,0,-25.0,-0.59,-36.34,0.602,,,,,,,,False
5.547,SEARCH_FIRST_BOUNDARY,20.0,93,16,158,40,0,-25.0,-0.34,-37.05,0.600,,,,,,,,False
5.625,TRACK_OPENING,20.0,92,17,160,40,0,-25.0,-0.76,-40.85,0.598,,,,,,,,False
5.641,TRACK_OPENING,20.0,92,17,162,40,0,-25.0,-0.76,-40.85,0.598,,,,,,,,False
5.735,TRACK_OPENING,20.0,92,16,162,40,0,-25.0,-0.82,-43.20,0.600,,,,,,,,False
5.813,TRACK_OPENING,19.0,90,16,163,40,0,-25.0,-1.12,-44.53,0.649,,,,,,,,False
5.828,TRACK_OPENING,19.0,86,16,166,40,0,-25.0,-1.12,-44.53,0.649,,,,,,,,False
5.844,TRACK_OPENING,19.0,84,16,166,40,0,-25.0,-1.12,-44.53,0.649,,,,,,,,False
5.938,TRACK_OPENING,19.0,81,17,166,40,0,-25.0,-1.09,-45.54,0.636,,,,,,,,False
6.016,TRACK_OPENING,19.0,49,16,169,40,0,-25.0,-1.01,-46.00,0.644,,,,,,,,False
6.032,TRACK_OPENING,19.0,26,16,169,40,0,-25.0,-1.01,-46.00,0.644,,,,,,,,False
6.047,TRACK_OPENING,19.0,26,16,170,40,0,-25.0,-1.01,-46.00,0.644,,,,,,,,False
6.141,TRACK_OPENING,19.0,26,16,170,40,0,-25.0,-0.72,-46.67,0.631,,,,,,,,False
6.235,TRACK_OPENING,18.0,26,16,174,40,0,-25.0,-0.37,-47.37,0.618,,,,,,,,False
6.313,TRACK_OPENING,18.0,26,15,176,40,0,-25.0,-0.01,-48.10,0.606,,,,,,,,False
6.344,TRACK_OPENING,18.0,26,16,177,40,0,-25.0,-0.01,-48.10,0.606,,,,,,,,False
6.422,TRACK_OPENING,18.0,26,16,179,40,0,-25.0,0.37,-48.91,0.600,,,,,,,,False
6.453,TRACK_OPENING,18.0,26,15,182,40,0,-25.0,0.37,-48.91,0.600,,,,,,,,False
6.532,TRACK_OPENING,17.0,26,16,181,40,0,-25.0,0.75,-49.85,0.600,,,,,,,,False
6.625,TRACK_OPENING,17.0,25,16,185,40,0,-25.0,1.14,-50.89,0.600,,,,,,,,False
6.657,TRACK_OPENING,17.0,24,15,187,40,0,-25.0,1.14,-50.89,0.600,,,,,,,,False
6.750,TRACK_OPENING,17.0,24,16,190,40,0,-25.0,1.56,-52.04,0.600,,,,,,,,False
6.828,TRACK_OPENING,16.0,23,16,191,40,0,-25.0,1.97,-53.29,0.600,,,,,,,,False
6.860,TRACK_OPENING,16.0,23,16,190,40,0,-25.0,1.97,-53.29,0.600,,,,,,,,False
6.953,TRACK_OPENING,16.0,23,15,191,40,0,-25.0,2.38,-54.51,0.600,,,,,,,,False
7.032,TRACK_OPENING,16.0,23,16,125,40,0,-25.0,2.79,-55.63,0.600,,,,,,,,False
7.125,TRACK_OPENING,15.0,23,15,119,40,0,-25.0,3.17,-56.71,0.600,,,,,,,,False
7.219,TRACK_OPENING,15.0,24,15,115,40,0,-25.0,3.54,-57.76,0.600,,,,,,,,False
7.250,TRACK_OPENING,15.0,24,15,115,40,0,-25.0,3.54,-57.76,0.600,,,,,,,,False
7.328,TRACK_OPENING,15.0,24,15,115,40,0,-25.0,3.89,-58.82,0.600,,,,,,,,False
7.360,TRACK_OPENING,14.0,24,15,115,40,0,-25.0,3.89,-58.82,0.600,,,,,,,,False
7.453,TRACK_OPENING,14.0,24,15,115,40,0,-25.0,4.21,-59.86,0.600,,,,,,,,False
7.532,TRACK_OPENING,14.0,24,15,123,40,0,-25.0,4.52,-60.89,0.600,,,,,,,,False
7.610,TRACK_OPENING,14.0,24,15,164,40,0,-25.0,4.83,-61.97,0.600,,,,,,,,False
7.641,TRACK_OPENING,13.0,24,15,204,40,0,-25.0,4.83,-61.97,0.600,,,,,,,,False
7.719,TRACK_OPENING,13.0,24,15,220,40,0,-25.0,5.24,-63.18,0.600,,,,,,,,False
7.750,TRACK_OPENING,13.0,24,15,221,40,0,-25.0,5.24,-63.18,0.600,,,,,,,,False
7.844,TRACK_OPENING,13.0,24,15,222,40,0,-25.0,5.24,-63.18,0.600,,,,,,,,False
7.938,TRACK_OPENING,13.0,24,15,222,40,0,-25.0,5.24,-63.18,0.600,,,,,,,,False
8.016,TRACK_OPENING,12.0,24,16,221,40,0,-25.0,5.24,-63.18,0.600,,,,,,,,False
8.047,TRACK_OPENING,12.0,24,15,220,40,0,-25.0,5.24,-63.18,0.600,,,,,,,,False
8.125,TRACK_OPENING,12.0,24,15,220,40,0,-25.0,5.24,-63.18,0.600,,,,,,,,False
8.157,TRACK_OPENING,11.0,24,16,219,40,0,-25.0,5.24,-63.18,0.600,,,,,,,,False
8.250,TRACK_OPENING,11.0,27,15,219,40,0,-25.0,5.24,-63.18,0.600,,,,,,,,False
8.344,TRACK_OPENING,11.0,56,15,218,40,0,-25.0,5.24,-63.18,0.600,,,,,,,,False
8.422,TRACK_OPENING,10.0,91,15,218,40,0,-25.0,5.24,-63.18,0.600,,,,,,,,False
8.516,TRACK_OPENING,10.0,92,15,217,40,0,-25.0,5.24,-63.18,0.600,,,,,,,,False
8.547,TRACK_OPENING,10.0,92,15,217,40,0,-25.0,5.24,-63.18,0.600,,,,,,,,False
8.625,TRACK_OPENING,10.0,92,16,216,40,0,-25.0,5.24,-63.18,0.600,,,,,,,,False
8.641,TRACK_OPENING,9.0,92,15,216,40,0,-25.0,5.24,-63.18,0.600,,,,,,,,False
8.735,TRACK_OPENING,9.0,91,16,215,40,0,-25.0,5.24,-63.18,0.600,,,,,,,,False
8.813,TRACK_OPENING,9.0,92,15,215,40,0,-25.0,5.24,-63.18,0.600,,,,,,,,False
8.844,TRACK_OPENING,9.0,92,16,215,40,0,-25.0,5.24,-63.18,0.600,,,,,,,,False
8.938,TRACK_OPENING,9.0,92,16,214,40,0,-25.0,5.24,-63.18,0.600,,,,,,,,False
8.953,TRACK_OPENING,8.0,92,16,214,40,0,-25.0,5.24,-63.18,0.600,,,,,,,,False
9.032,TRACK_OPENING,8.0,92,15,214,40,0,-25.0,5.24,-63.18,0.600,,,,,,,,False
9.125,TRACK_OPENING,8.0,91,17,214,40,0,-25.0,5.24,-63.18,0.600,,,,,,,,False
9.219,TRACK_OPENING,8.0,92,16,213,40,0,-25.0,5.24,-63.18,0.600,,,,,,,,False
9.235,TRACK_OPENING,7.0,91,16,213,40,0,-25.0,5.24,-63.18,0.600,,,,,,,,False
9.328,TRACK_OPENING,7.0,92,16,213,40,0,-25.0,5.41,-63.83,0.600,,,,,,,,False
9.422,TRACK_OPENING,7.0,91,17,213,60,1,40.0,5.41,-63.83,0.600,,,,,,,,False
9.453,TRACK_OPENING,7.0,92,17,212,60,1,40.0,5.41,-63.83,0.600,,,,,,,,False
9.532,TRACK_OPENING,7.0,91,17,212,60,1,40.0,5.41,-63.83,0.600,,,,,,,,False
9.625,TRACK_OPENING,6.0,90,19,211,60,1,40.0,5.41,-63.83,0.600,,,,,,,,False
9.719,TRACK_OPENING,2.0,88,26,212,60,1,40.0,6.67,-63.83,0.600,,,,,,,,False
9.735,TRACK_OPENING,1.0,23,34,208,60,1,40.0,6.67,-63.83,0.600,,,,,,,,False
9.750,TRACK_OPENING,0.0,23,37,208,60,1,40.0,6.67,-63.83,0.600,,,,,,,,False
9.844,TRACK_OPENING,0.0,23,38,212,60,1,40.0,7.95,-62.67,0.600,,,,,,,,False
9.938,TRACK_OPENING,-2.0,23,50,209,60,1,40.0,9.17,-60.89,0.600,,,,,,,,False
10.032,TRACK_OPENING,-3.0,24,62,217,60,1,40.0,10.33,-58.80,0.600,,,,,,,,False
10.125,TRACK_OPENING,-4.0,84,125,210,60,1,40.0,11.43,-56.66,0.600,,,,,,,,False
10.141,TRACK_OPENING,-6.0,84,196,211,40,0,-30.0,11.43,-56.66,0.600,,,,,,,,False
10.266,TRACK_OPENING,-6.0,85,193,208,40,0,-30.0,12.50,-54.56,0.600,,,,,,,,False
10.375,TRACK_OPENING,-6.0,85,196,209,40,0,-30.0,13.34,-53.19,0.600,,,,,,,,False
10.469,TRACK_OPENING,-5.0,85,184,207,40,0,-30.0,12.65,-52.06,0.600,,,,,,,,False
10.547,TRACK_OPENING,-6.0,85,174,211,40,0,-30.0,12.65,-52.49,0.600,,,,,,,,False
10.657,TRACK_OPENING,-6.0,85,182,207,40,0,-30.0,12.90,-53.56,0.600,,,,,,,,False
10.750,TRACK_OPENING,-7.0,85,200,179,40,0,-30.0,13.38,-55.12,0.600,,,,,,,,False
10.844,TRACK_OPENING,-7.0,85,213,146,40,0,-30.0,13.98,-56.78,0.600,,,,,,,,False
10.922,TRACK_OPENING,-8.0,85,212,138,40,0,-30.0,14.65,-58.40,0.600,,,,,,,,False
10.953,TRACK_OPENING,-8.0,85,212,153,40,0,-30.0,14.65,-58.40,0.600,,,,,,,,False
11.047,TRACK_OPENING,-8.0,84,212,162,40,0,-30.0,15.30,-59.94,0.600,,,,,,,,False
11.141,TRACK_OPENING,-9.0,84,212,198,40,0,-30.0,15.88,-61.26,0.600,,,,,,,,False
11.219,TRACK_OPENING,-9.0,84,211,204,40,0,-30.0,16.37,-61.94,0.600,,,,,,,,False
11.313,TRACK_OPENING,-10.0,84,213,36,40,0,-30.0,16.76,-62.21,0.600,,,,,,,,False
11.344,TRACK_OPENING,-10.0,83,215,3,40,0,-30.0,16.76,-62.21,0.600,,,,,,,,False
11.422,TRACK_OPENING,-10.0,83,216,3,40,0,-30.0,17.11,-62.25,0.600,,,,,,,,False
11.453,TRACK_OPENING,-11.0,82,219,4,40,0,-30.0,17.11,-62.25,0.600,,,,,,,,False
11.547,TRACK_OPENING,-11.0,82,221,4,40,0,-30.0,17.47,-62.34,0.600,,,,,,,,False
11.641,TRACK_OPENING,-11.0,81,220,4,40,0,-30.0,17.75,-62.33,0.600,,,,,,,,False
11.735,TRACK_OPENING,-12.0,79,217,5,40,0,-30.0,17.75,-62.33,0.600,,,,,,,,False
11.828,TRACK_OPENING,-12.0,75,217,5,40,0,-30.0,17.75,-62.33,0.600,,,,,,,,False
11.860,TRACK_OPENING,-12.0,69,214,5,40,0,-30.0,17.75,-62.33,0.600,,,,,,,,False
11.953,TRACK_OPENING,-12.0,66,215,5,40,0,-30.0,17.96,-62.26,0.600,,,,,,,,False
12.032,TRACK_OPENING,-12.0,45,215,5,40,0,-30.0,17.96,-62.26,0.600,,,,,,,,False
12.125,TRACK_OPENING,-12.0,23,217,5,40,0,-30.0,18.18,-62.44,0.600,,,,,,,,False
12.203,TRACK_OPENING,-13.0,20,219,5,40,0,-30.0,18.18,-62.44,0.600,,,,,,,,False
12.235,TRACK_OPENING,-13.0,21,219,5,40,0,-30.0,18.18,-62.44,0.600,,,,,,,,False
12.328,TRACK_OPENING,-13.0,21,219,5,40,0,-30.0,18.18,-62.44,0.600,,,,,,,,False
12.344,TRACK_OPENING,-14.0,21,220,5,40,0,-30.0,18.18,-62.44,0.600,,,,,,,,False
