elapsed_s,state,heading,left_cm,front_cm,right_cm,speed,drive_direction,steering,block1_x_cm,block1_z_cm,block1_confidence,block2_x_cm,block2_z_cm,block2_confidence,slot_x_cm,slot_z_cm,slot_heading_deg,slot_bearing_deg,slot_confident
0.234,SEARCH_LAST_PILLAR,0.0,66,142,29,80,0,38.0,,,,,,,,,,,False
0.312,SEARCH_LAST_PILLAR,0.0,65,143,29,80,0,38.0,,,,,,,,,,,False
0.375,PASS_LAST_PILLAR,0.0,66,148,29,80,0,38.0,,,,,,,,,,,False
0.437,PASS_LAST_PILLAR,-1.0,64,143,29,80,0,38.0,,,,,,,,,,,False
0.468,PASS_LAST_PILLAR,2.0,66,231,29,80,0,38.0,,,,,,,,,,,False
0.531,PASS_LAST_PILLAR,2.0,66,241,29,80,0,38.0,,,,,,,,,,,False
0.546,PASS_LAST_PILLAR,4.0,66,251,28,80,0,38.0,,,,,,,,,,,False
0.640,PASS_LAST_PILLAR,5.0,66,251,28,80,0,38.0,,,,,,,,,,,False
0.671,PASS_LAST_PILLAR,8.0,67,242,28,80,0,38.0,,,,,,,,,,,False
0.734,PASS_LAST_PILLAR,9.0,67,242,28,80,0,38.0,,,,,,,,,,,False
0.750,PASS_LAST_PILLAR,10.0,66,242,28,80,0,38.0,,,,,,,,,,,False
0.765,PASS_LAST_PILLAR,11.0,66,219,28,80,0,38.0,,,,,,,,,,,False
0.828,PASS_LAST_PILLAR,12.0,65,205,28,80,0,38.0,,,,,,,,,,,False
0.859,PASS_LAST_PILLAR,13.0,65,240,27,80,0,38.0,,,,,,,,,,,False
0.906,PASS_LAST_PILLAR,14.0,67,184,27,80,0,38.0,,,,,,,,,,,False
0.937,PASS_LAST_PILLAR,16.0,66,108,27,80,0,38.0,,,,,,,,,,,False
0.953,PASS_LAST_PILLAR,17.0,65,99,27,80,0,38.0,,,,,,,,,,,False
1.031,PASS_LAST_PILLAR,18.0,69,93,27,80,0,38.0,,,,,,,,,,,False
1.062,PASS_LAST_PILLAR,19.0,67,81,26,80,0,38.0,,,,,,,,,,,False
1.078,PASS_LAST_PILLAR,20.0,71,76,26,80,0,38.0,,,,,,,,,,,False
1.140,PASS_LAST_PILLAR,21.0,72,72,26,80,0,38.0,,,,,,,,,,,False
1.156,PASS_LAST_PILLAR,23.0,75,61,26,80,0,38.0,,,,,,,,,,,False
1.218,SEARCH_FIRST_BOUNDARY,23.0,75,56,26,40,0,-23.0,,,,,,,,,,,False
1.250,SEARCH_FIRST_BOUNDARY,25.0,77,51,26,40,0,-25.0,,,,,,,,,,,False
1.265,SEARCH_FIRST_BOUNDARY,26.0,77,49,26,40,0,-25.0,,,,,,,,,,,False
1.328,SEARCH_FIRST_BOUNDARY,26.0,78,46,26,40,0,-25.0,,,,,,,,,,,False
1.359,SEARCH_FIRST_BOUNDARY,30.0,82,37,26,40,0,-25.0,,,,,,,,,,,False
1.421,SEARCH_FIRST_BOUNDARY,32.0,83,35,26,40,0,-25.0,,,,,,,,,,,False
1.453,SEARCH_FIRST_BOUNDARY,32.0,83,35,26,40,0,-25.0,,,,,,,,,,,False
1.468,SEARCH_FIRST_BOUNDARY,32.0,83,35,26,40,0,-25.0,,,,,,,,,,,False
1.531,SEARCH_FIRST_BOUNDARY,32.0,83,35,26,40,0,-25.0,,,,,,,,,,,False
1.562,SEARCH_FIRST_BOUNDARY,31.0,83,35,26,40,0,-25.0,,,,,,,,,,,False
1.640,SEARCH_FIRST_BOUNDARY,31.0,83,36,26,40,0,-25.0,,,,,,,,,,,False
1.656,SEARCH_FIRST_BOUNDARY,31.0,83,36,25,40,0,-25.0,,,,,,,,,,,False
1.734,SEARCH_FIRST_BOUNDARY,31.0,83,36,25,40,0,-25.0,,,,,,,,,,,False
1.765,SEARCH_FIRST_BOUNDARY,30.0,83,36,24,40,0,-25.0,,,,,,,,,,,False
1.828,SEARCH_FIRST_BOUNDARY,30.0,82,36,24,40,0,-25.0,,,,,,,,,,,False
1.859,SEARCH_FIRST_BOUNDARY,30.0,82,36,24,40,0,-25.0,,,,,,,,,,,False
1.875,SEARCH_FIRST_BOUNDARY,30.0,82,37,24,40,0,-25.0,,,,,,,,,,,False
1.953,SEARCH_FIRST_BOUNDARY,29.0,82,37,24,40,0,-25.0,,,,,,,,,,,False
1.968,SEARCH_FIRST_BOUNDARY,29.0,82,37,18,40,0,-25.0,,,,,,,,,,,False
2.046,SEARCH_FIRST_BOUNDARY,29.0,82,37,19,40,0,-25.0,,,,,,,,,,,False
2.062,SEARCH_FIRST_BOUNDARY,29.0,82,38,24,40,0,-25.0,,,,,,,,,,,False
2.125,SEARCH_FIRST_BOUNDARY,28.0,82,38,24,40,0,-25.0,,,,,,,,,,,False
2.140,SEARCH_FIRST_BOUNDARY,28.0,82,38,25,40,0,-25.0,,,,,,,,,,,False
2.171,SEARCH_FIRST_BOUNDARY,28.0,82,38,26,40,0,-25.0,,,,,,,,,,,False
2.234,SEARCH_FIRST_BOUNDARY,28.0,82,38,26,40,0,-25.0,,,,,,,,,,,False
2.250,SEARCH_FIRST_BOUNDARY,27.0,82,39,34,40,0,-25.0,,,,,,,,,,,False
2.281,SEARCH_FIRST_BOUNDARY,27.0,82,39,33,40,0,-25.0,,,,,,,,,,,False
2.343,SEARCH_FIRST_BOUNDARY,27.0,82,39,30,40,0,-25.0,,,,,,,,,,,False
2.375,SEARCH_FIRST_BOUNDARY,27.0,82,40,27,40,0,-25.0,,,,,,,,,,,False
2.437,SEARCH_FIRST_BOUNDARY,27.0,81,39,27,40,0,-25.0,,,,,,,,,,,False
2.468,SEARCH_FIRST_BOUNDARY,26.0,82,40,25,40,0,-25.0,,,,,,,,,,,False
2.531,SEARCH_FIRST_BOUNDARY,26.0,81,40,24,40,0,-25.0,,,,,,,,,,,False
2.562,SEARCH_FIRST_BOUNDARY,26.0,81,41,24,40,0,-25.0,,,,,,,,,,,False
2.625,SEARCH_FIRST_BOUNDARY,25.0,81,41,23,40,0,-25.0,,,,,,,,,,,False
2.640,SEARCH_FIRST_BOUNDARY,25.0,81,41,21,40,0,-25.0,,,,,,,,,,,False
2.671,SEARCH_FIRST_BOUNDARY,25.0,81,42,19,40,0,-25.0,,,,,,,,,,,False
2.734,SEARCH_FIRST_BOUNDARY,25.0,81,42,19,40,0,-25.0,,,,,,,,,,,False
2.765,SEARCH_FIRST_BOUNDARY,25.0,81,42,18,40,0,-25.0,,,,,,,,,,,False
2.828,SEARCH_FIRST_BOUNDARY,24.0,81,42,18,40,0,-24.0,,,,,,,,,,,False
2.843,SEARCH_FIRST_BOUNDARY,24.0,81,43,18,40,0,-24.0,,,,,,,,,,,False
2.859,SEARCH_FIRST_BOUNDARY,24.0,81,43,18,40,0,-24.0,,,,,,,,,,,False
2.937,SEARCH_FIRST_BOUNDARY,24.0,81,43,17,40,0,-24.0,,,,,,,,,,,False
2.953,SEARCH_FIRST_BOUNDARY,24.0,81,44,17,40,0,-24.0,,,,,,,,,,,False
3.031,SEARCH_FIRST_BOUNDARY,23.0,81,44,17,40,0,-23.0,,,,,,,,,,,False
3.046,SEARCH_FIRST_BOUNDARY,23.0,81,45,17,40,0,-23.0,,,,,,,,,,,False
3.125,SEARCH_FIRST_BOUNDARY,23.0,81,45,17,40,0,-23.0,,,,,,,,,,,False
3.140,SEARCH_FIRST_BOUNDARY,23.0,81,46,17,40,0,-23.0,,,,,,,,,,,False
3.156,SEARCH_FIRST_BOUNDARY,23.0,81,46,17,40,0,-23.0,,,,,,,,,,,False
3.234,SEARCH_FIRST_BOUNDARY,22.0,80,46,16,40,0,-22.0,,,,,,,,,,,False
3.250,SEARCH_FIRST_BOUNDARY,22.0,80,47,16,40,0,-22.0,,,,,,,,,,,False
3.328,SEARCH_FIRST_BOUNDARY,22.0,80,48,16,40,0,-22.0,,,,,,,,,,,False
3.343,SEARCH_FIRST_BOUNDARY,22.0,80,48,16,40,0,-22.0,,,,,,,,,,,False
3.359,SEARCH_FIRST_BOUNDARY,21.0,80,49,16,40,0,-21.0,,,,,,,,,,,False
3.421,SEARCH_FIRST_BOUNDARY,21.0,80,49,16,40,0,-21.0,,,,,,,,,,,False
3.453,SEARCH_FIRST_BOUNDARY,21.0,80,50,16,40,0,-21.0,,,,,,,,,,,False
3.515,SEARCH_FIRST_BOUNDARY,21.0,80,51,16,40,0,-21.0,,,,,,,,,,,False
3.546,SEARCH_FIRST_BOUNDARY,21.0,80,51,15,40,0,-21.0,,,,,,,,,,,False
3.562,SEARCH_FIRST_BOUNDARY,20.0,80,51,15,40,0,-20.0,,,,,,,,,,,False
3.625,SEARCH_FIRST_BOUNDARY,20.0,80,52,15,40,0,-20.0,,,,,,,,,,,False
3.656,SEARCH_FIRST_BOUNDARY,20.0,80,53,15,40,0,-20.0,,,,,,,,,,,False
3.718,SEARCH_FIRST_BOUNDARY,20.0,80,53,15,40,0,-20.0,,,,,,,,,,,False
3.750,SEARCH_FIRST_BOUNDARY,19.0,80,55,15,40,0,-19.0,,,,,,,,,,,False
3.765,SEARCH_FIRST_BOUNDARY,19.0,80,55,14,40,0,-19.0,,,,,,,,,,,False
3.843,SEARCH_FIRST_BOUNDARY,19.0,80,56,14,40,0,-19.0,,,,,,,,,,,False
3.859,SEARCH_FIRST_BOUNDARY,19.0,80,58,14,40,0,-19.0,,,,,,,,,,,False
3.921,SEARCH_FIRST_BOUNDARY,19.0,80,58,14,40,0,-19.0,,,,,,,,,,,False
3.937,SEARCH_FIRST_BOUNDARY,18.0,80,59,13,40,0,-18.0,,,,,,,,,,,False
3.968,SEARCH_FIRST_BOUNDARY,18.0,80,61,13,40,0,-18.0,,,,,,,,,,,False
4.031,SEARCH_FIRST_BOUNDARY,18.0,80,61,13,40,0,-18.0,,,,,,,,,,,False
4.062,SEARCH_FIRST_BOUNDARY,17.0,80,63,13,40,0,-17.0,,,,,,,,,,,False
4.125,SEARCH_FIRST_BOUNDARY,17.0,80,65,13,40,0,-17.0,,,,,,,,,,,False
4.156,SEARCH_FIRST_BOUNDARY,17.0,80,68,13,40,0,-17.0,,,,,,,,,,,False
4.218,SEARCH_FIRST_BOUNDARY,17.0,80,67,12,40,0,-17.0,,,,,,,,,,,False
4.250,SEARCH_FIRST_BOUNDARY,16.0,79,69,12,40,0,-16.0,,,,,,,,,,,False
4.265,SEARCH_FIRST_BOUNDARY,16.0,79,72,12,40,0,-16.0,,,,,,,,,,,False
4.328,SEARCH_FIRST_BOUNDARY,16.0,79,72,12,40,0,-16.0,,,,,,,,,,,False
4.359,SEARCH_FIRST_BOUNDARY,16.0,79,75,12,40,0,-16.0,,,,,,,,,,,False
4.375,SEARCH_FIRST_BOUNDARY,15.0,79,76,12,40,0,-15.0,,,,,,,,,,,False
4.453,SEARCH_FIRST_BOUNDARY,15.0,79,77,12,40,0,-15.0,,,,,,,,,,,False
4.531,SEARCH_FIRST_BOUNDARY,15.0,79,81,12,40,0,-15.0,,,,,,,,,,,False
4.546,SEARCH_FIRST_BOUNDARY,15.0,79,84,12,40,0,-15.0,,,,,,,,,,,False
4.562,SEARCH_FIRST_BOUNDARY,14.0,79,86,12,40,0,-14.0,,,,,,,,,,,False
4.640,SEARCH_FIRST_BOUNDARY,14.0,79,87,12,40,0,-14.0,,,,,,,,,,,False
4.656,SEARCH_FIRST_BOUNDARY,14.0,80,93,12,40,0,-14.0,,,,,,,,,,,False
4.718,SEARCH_FIRST_BOUNDARY,14.0,80,96,13,40,0,-14.0,,,,,,,,,,,False
4.750,SEARCH_FIRST_BOUNDARY,13.0,79,122,13,40,0,-13.0,,,,,,,,,,,False
4.781,SEARCH_FIRST_BOUNDARY,13.0,80,136,13,40,0,-13.0,,,,,,,,,,,False
4.843,SEARCH_FIRST_BOUNDARY,13.0,79,143,13,40,0,-13.0,,,,,,,,,,,False
4.875,SEARCH_FIRST_BOUNDARY,13.0,79,164,13,40,0,-13.0,,,,,,,,,,,False
4.937,SEARCH_FIRST_BOUNDARY,13.0,79,175,13,40,0,-13.0,,,,,,,,,,,False
4.953,SEARCH_FIRST_BOUNDARY,12.0,79,204,13,40,0,-12.0,,,,,,,,,,,False
5.031,SEARCH_FIRST_BOUNDARY,12.0,80,201,13,40,0,-12.0,,,,,,,,,,,False
5.046,SEARCH_FIRST_BOUNDARY,12.0,79,190,14,40,0,-12.0,,,,,,,,,,,False
5.125,SEARCH_FIRST_BOUNDARY,11.0,80,181,14,40,0,-11.0,,,,,,,,,,,False
5.140,SEARCH_FIRST_BOUNDARY,11.0,79,164,14,40,0,-11.0,,,,,,,,,,,False
5.171,SEARCH_FIRST_BOUNDARY,11.0,79,164,14,40,0,-11.0,,,,,,,,,,,False
5.250,SEARCH_FIRST_BOUNDARY,11.0,79,163,14,40,0,-11.0,,,,,,,,,,,False
5.265,SEARCH_FIRST_BOUNDARY,10.0,79,166,15,40,0,-10.0,,,,,,,,,,,False
5.328,SEARCH_FIRST_BOUNDARY,10.0,79,168,16,40,0,-10.0,,,,,,,,,,,False
5.359,SEARCH_FIRST_BOUNDARY,10.0,79,174,22,40,0,-10.0,,,,,,,,,,,False
5.421,SEARCH_FIRST_BOUNDARY,10.0,79,178,22,40,0,-10.0,,,,,,,,,,,False
5.437,SEARCH_FIRST_BOUNDARY,10.0,79,186,22,40,0,-10.0,,,,,,,,,,,False
