elapsed_s,state,heading,left_cm,front_cm,right_cm,speed,drive_direction,steering,block1_x_cm,block1_z_cm,block1_confidence,block2_x_cm,block2_z_cm,block2_confidence,slot_x_cm,slot_z_cm,slot_heading_deg,slot_bearing_deg,slot_confident
2.235,SEARCH_FIRST_BOUNDARY,33.0,78,40,130,40,0,-25.0,,,,,,,,,,,False
2.266,SEARCH_FIRST_BOUNDARY,32.0,79,41,133,40,0,-25.0,,,,,,,,,,,False
2.344,SEARCH_FIRST_BOUNDARY,32.0,78,41,134,40,0,-25.0,,,,,,,,,,,False
2.375,SEARCH_FIRST_BOUNDARY,32.0,78,41,137,40,0,-25.0,,,,,,,,,,,False
2.453,SEARCH_FIRST_BOUNDARY,32.0,78,41,138,40,0,-25.0,,,,,,,,,,,False
2.531,SEARCH_FIRST_BOUNDARY,31.0,78,41,142,40,0,-25.0,,,,,,,,,,,False
2.563,SEARCH_FIRST_BOUNDARY,31.0,78,41,145,40,0,-25.0,,,,,,,,,,,False
2.641,SEARCH_FIRST_BOUNDARY,30.0,78,41,146,40,0,-25.0,,,,,,,,,,,False
2.656,SEARCH_FIRST_BOUNDARY,30.0,78,41,147,40,0,-25.0,,,,,,,,,,,False
2.750,SEARCH_FIRST_BOUNDARY,30.0,77,41,47,40,0,-25.0,,,,,,,,,,,False
2.766,SEARCH_FIRST_BOUNDARY,29.0,77,41,34,40,0,-25.0,,,,,,,,,,,False
2.860,SEARCH_FIRST_BOUNDARY,29.0,76,42,34,40,0,-25.0,,,,,,,,,,,False
2.938,SEARCH_FIRST_BOUNDARY,29.0,76,42,33,40,0,-25.0,,,,,,,,,,,False
2.969,SEARCH_FIRST_BOUNDARY,29.0,74,42,31,40,0,-25.0,,,,,,,,,,,False
3.047,SEARCH_FIRST_BOUNDARY,29.0,72,42,31,40,0,-25.0,,,,,,,,,,,False
3.063,SEARCH_FIRST_BOUNDARY,28.0,49,42,29,40,0,-25.0,,,,,,,,,,,False
3.156,SEARCH_FIRST_BOUNDARY,28.0,44,42,29,40,0,-25.0,,,,,,,,,,,False
3.235,SEARCH_FIRST_BOUNDARY,28.0,33,42,28,40,0,-25.0,,,,,,,,,,,False
3.266,SEARCH_FIRST_BOUNDARY,27.0,33,43,28,40,0,-25.0,,,,,,,,,,,False
3.344,SEARCH_FIRST_BOUNDARY,27.0,33,43,27,40,0,-25.0,,,,,,,,,,,False
3.438,SEARCH_FIRST_BOUNDARY,27.0,34,43,26,40,0,-25.0,,,,,,,,,,,False
3.453,SEARCH_FIRST_BOUNDARY,26.0,34,44,26,40,0,-25.0,,,,,,,,,,,False
3.485,SEARCH_FIRST_BOUNDARY,26.0,34,43,25,40,0,-25.0,,,,,,,,,,,False
3.563,SEARCH_FIRST_BOUNDARY,26.0,33,44,25,40,0,-25.0,,,,,,,,,,,False
3.641,SEARCH_FIRST_BOUNDARY,26.0,33,44,24,40,0,-25.0,,,,,,,,,,,False
3.672,SEARCH_FIRST_BOUNDARY,25.0,32,45,24,40,0,-25.0,,,,,,,,,,,False
3.750,SEARCH_FIRST_BOUNDARY,25.0,32,45,23,40,0,-25.0,,,,,,,,,,,False
3.844,SEARCH_FIRST_BOUNDARY,24.0,31,45,22,40,0,-25.0,,,,,,,,,,,False
3.860,SEARCH_FIRST_BOUNDARY,24.0,31,46,20,40,0,-25.0,,,,,,,,,,,False
3.938,SEARCH_FIRST_BOUNDARY,24.0,31,46,20,40,0,-25.0,,,,,,,,,,,False
3.969,SEARCH_FIRST_BOUNDARY,24.0,31,46,21,40,0,-25.0,,,,,,,,,,,False
4.047,SEARCH_FIRST_BOUNDARY,23.0,31,46,21,40,0,-25.0,,,,,,,,,,,False
4.063,SEARCH_FIRST_BOUNDARY,23.0,31,47,21,40,0,-25.0,,,,,,,,,,,False
4.141,SEARCH_FIRST_BOUNDARY,23.0,31,47,22,40,0,-25.0,,,,,,,,,,,False
4.156,SEARCH_FIRST_BOUNDARY,22.0,31,48,25,40,0,-25.0,,,,,,,,,,,False
4.219,SEARCH_FIRST_BOUNDARY,22.0,31,48,37,40,0,-25.0,,,,,,,,,,,False
4.250,SEARCH_FIRST_BOUNDARY,22.0,31,48,104,40,0,-25.0,,,,,,,,,,,False
4.328,SEARCH_FIRST_BOUNDARY,22.0,31,48,110,40,0,-25.0,,,,,,,,,,,False
4.344,SEARCH_FIRST_BOUNDARY,21.0,31,49,126,40,0,-25.0,,,,,,,,,,,False
4.360,SEARCH_FIRST_BOUNDARY,21.0,31,49,142,40,0,-25.0,,,,,,,,,,,False
4.438,SEARCH_FIRST_BOUNDARY,21.0,31,49,169,40,0,-25.0,,,,,,,,,,,False
4.453,SEARCH_FIRST_BOUNDARY,21.0,31,51,211,40,0,-25.0,,,,,,,,,,,False
4.531,SEARCH_FIRST_BOUNDARY,21.0,31,50,216,40,0,-25.0,,,,,,,,,,,False
4.547,SEARCH_FIRST_BOUNDARY,20.0,31,51,222,40,0,-25.0,,,,,,,,,,,False
4.625,SEARCH_FIRST_BOUNDARY,20.0,31,51,224,40,0,-25.0,,,,,,,,,,,False
4.641,SEARCH_FIRST_BOUNDARY,20.0,31,51,226,40,0,-25.0,,,,,,,,,,,False
4.656,SEARCH_FIRST_BOUNDARY,20.0,31,52,227,40,0,-25.0,,,,,,,,,,,False
4.719,SEARCH_FIRST_BOUNDARY,19.0,31,52,227,40,0,-25.0,,,,,,,,,,,False
4.750,SEARCH_FIRST_BOUNDARY,19.0,31,53,228,40,0,-25.0,,,,,,,,,,,False
4.766,SEARCH_FIRST_BOUNDARY,19.0,31,54,228,40,0,-25.0,,,,,,,,,,,False
4.844,SEARCH_FIRST_BOUNDARY,19.0,32,54,227,40,0,-25.0,,,,,,,,,,,False
4.860,SEARCH_FIRST_BOUNDARY,19.0,32,54,227,40,0,-25.0,,,,,,,,,,,False
4.922,SEARCH_FIRST_BOUNDARY,18.0,35,55,227,40,0,-25.0,,,,,,,,,,,False
4.953,SEARCH_FIRST_BOUNDARY,18.0,42,56,226,40,0,-25.0,,,,,,,,,,,False
5.016,SEARCH_FIRST_BOUNDARY,18.0,45,56,226,40,0,-25.0,,,,,,,,,,,False
5.047,SEARCH_FIRST_BOUNDARY,18.0,56,57,226,40,0,-25.0,,,,,,,,,,,False
5.063,SEARCH_FIRST_BOUNDARY,17.0,64,57,226,40,0,-25.0,,,,,,,,,,,False
5.125,SEARCH_FIRST_BOUNDARY,17.0,68,57,226,40,0,-25.0,,,,,,,,,,,False
5.141,SEARCH_FIRST_BOUNDARY,17.0,75,59,225,40,0,-25.0,,,,,,,,,,,False
5.172,SEARCH_FIRST_BOUNDARY,17.0,76,59,225,40,0,-25.0,,,,,,,,,,,False
5.250,SEARCH_FIRST_BOUNDARY,17.0,75,59,225,40,0,-25.0,,,,,,,,,,,False
5.266,SEARCH_FIRST_BOUNDARY,16.0,75,60,224,40,0,-25.0,,,,,,,,,,,False
5.328,SEARCH_FIRST_BOUNDARY,16.0,75,61,224,40,0,-25.0,,,,,,,,,,,False
5.360,SEARCH_FIRST_BOUNDARY,16.0,75,62,224,40,0,-25.0,,,,,,,,,,,False
5.422,SEARCH_FIRST_BOUNDARY,16.0,75,62,224,40,0,-25.0,,,,,,,,,,,False
5.438,SEARCH_FIRST_BOUNDARY,16.0,75,63,223,40,0,-25.0,,,,,,,,,,,False
5.469,SEARCH_FIRST_BOUNDARY,16.0,75,63,223,40,0,-25.0,,,,,,,,,,,False
5.531,SEARCH_FIRST_BOUNDARY,15.0,75,63,223,40,0,-25.0,,,,,,,,,,,False
5.563,SEARCH_FIRST_BOUNDARY,15.0,75,65,217,40,0,-25.0,,,,,,,,,,,False
5.625,SEARCH_FIRST_BOUNDARY,15.0,75,66,180,40,0,-25.0,,,,,,,,,,,False
5.641,SEARCH_FIRST_BOUNDARY,15.0,75,68,29,40,0,-25.0,,,,,,,,,,,False
5.719,SEARCH_FIRST_BOUNDARY,14.0,75,68,29,40,0,-25.0,,,,,,,,,,,False
5.735,SEARCH_FIRST_BOUNDARY,14.0,75,70,29,40,0,-25.0,,,,,,,,,,,False
5.766,SEARCH_FIRST_BOUNDARY,14.0,75,70,28,40,0,-25.0,,,,,,,,,,,False
5.828,SEARCH_FIRST_BOUNDARY,14.0,75,71,28,40,0,-25.0,,,,,,,,,,,False
5.860,SEARCH_FIRST_BOUNDARY,13.0,75,73,29,40,0,-25.0,,,,,,,,,,,False
5.922,SEARCH_FIRST_BOUNDARY,13.0,75,74,29,40,0,-25.0,,,,,,,,,,,False
5.938,SEARCH_FIRST_BOUNDARY,13.0,75,75,28,40,0,-25.0,,,,,,,,,,,False
5.953,SEARCH_FIRST_BOUNDARY,13.0,75,76,28,40,0,-25.0,,,,,,,,,,,False
6.016,SEARCH_FIRST_BOUNDARY,13.0,75,76,28,40,0,-25.0,,,,,,,,,,,False
6.047,SEARCH_FIRST_BOUNDARY,12.0,75,79,28,40,0,-25.0,,,,,,,,,,,False
6.125,SEARCH_FIRST_BOUNDARY,12.0,75,80,28,40,0,-25.0,,,,,,,,,,,False
6.141,SEARCH_FIRST_BOUNDARY,12.0,75,82,31,40,0,-25.0,,,,,,,,,,,False
6.156,SEARCH_FIRST_BOUNDARY,12.0,75,82,39,40,0,-25.0,,,,,,,,,,,False
6.219,SEARCH_FIRST_BOUNDARY,12.0,75,83,121,40,0,-25.0,,,,,,,,,,,False
6.250,SEARCH_FIRST_BOUNDARY,11.0,74,87,212,40,0,-25.0,,,,,,,,,,,False
6.313,SEARCH_FIRST_BOUNDARY,11.0,75,89,215,40,0,-25.0,,,,,,,,,,,False
6.344,SEARCH_FIRST_BOUNDARY,11.0,75,105,217,40,0,-25.0,,,,,,,,,,,False
6.360,SEARCH_FIRST_BOUNDARY,11.0,74,110,217,40,0,-25.0,,,,,,,,,,,False
6.438,SEARCH_FIRST_BOUNDARY,11.0,75,118,217,40,0,-25.0,,,,,,,,,,,False
6.453,SEARCH_FIRST_BOUNDARY,10.0,75,150,213,40,0,-25.0,,,,,,,,,,,False
6.516,SEARCH_FIRST_BOUNDARY,10.0,74,168,207,40,0,-25.0,,,,,,,,,,,False
6.531,SEARCH_FIRST_BOUNDARY,10.0,74,191,37,40,0,-25.0,,,,,,,,,,,False
6.563,SEARCH_FIRST_BOUNDARY,9.0,74,191,15,40,0,-25.0,,,,,,,,,,,False
6.625,SEARCH_FIRST_BOUNDARY,9.0,75,190,14,40,0,-25.0,,,,,,,,,,,False
6.641,SEARCH_FIRST_BOUNDARY,9.0,74,190,14,40,0,-25.0,,,,,,,,,,,False
6.719,SEARCH_FIRST_BOUNDARY,9.0,74,190,14,40,0,-25.0,,,,,,,,,,,False
6.735,SEARCH_FIRST_BOUNDARY,9.0,75,189,14,40,0,-25.0,,,,,,,,,,,False
6.766,SEARCH_FIRST_BOUNDARY,8.0,74,189,14,40,0,-25.0,,,,,,,,,,,False
6.828,SEARCH_FIRST_BOUNDARY,8.0,74,188,14,40,0,-25.0,,,,,,,,,,,False
6.860,SEARCH_FIRST_BOUNDARY,8.0,74,180,13,40,0,-25.0,,,,,,,,,,,False
6.938,SEARCH_FIRST_BOUNDARY,8.0,74,173,13,40,0,-25.0,,,,,,,,,,,False
6.953,SEARCH_FIRST_BOUNDARY,7.0,74,154,15,40,0,-25.0,,,,,,,,,,,False
7.031,SEARCH_FIRST_BOUNDARY,7.0,74,148,14,40,0,-25.0,,,,,,,,,,,False
7.063,SEARCH_FIRST_BOUNDARY,7.0,74,147,14,40,0,-25.0,,,,,,,,,,,False
7.125,SEARCH_FIRST_BOUNDARY,7.0,74,147,14,40,0,-25.0,,,,,,,,,,,False
7.141,SEARCH_FIRST_BOUNDARY,6.0,74,152,13,40,0,-25.0,,,,,,,,,,,False
7.172,SEARCH_FIRST_BOUNDARY,6.0,74,155,13,40,0,-25.0,,,,,,,,,,,False
7.235,SEARCH_FIRST_BOUNDARY,6.0,74,158,12,40,0,-25.0,,,,,,,,,,,False
7.250,SEARCH_FIRST_BOUNDARY,6.0,74,166,13,40,0,-25.0,,,,,,,,,,,False
7.328,SEARCH_FIRST_BOUNDARY,5.0,74,169,12,40,0,-25.0,,,,,,,,,,,False
7.344,SEARCH_FIRST_BOUNDARY,5.0,74,182,12,40,0,-25.0,,,,,,,,,,,False
7.375,SEARCH_FIRST_BOUNDARY,5.0,74,183,13,40,0,-25.0,,,,,,,,,,,False
7.438,SEARCH_FIRST_BOUNDARY,5.0,74,182,13,40,0,-25.0,,,,,,,,,,,False
7.453,SEARCH_FIRST_BOUNDARY,5.0,74,182,13,40,0,-25.0,,,,,,,,,,,False
7.531,SEARCH_FIRST_BOUNDARY,4.0,74,182,13,40,0,-25.0,,,,,,,,,,,False
7.547,SEARCH_FIRST_BOUNDARY,4.0,73,181,13,40,0,-25.0,,,,,,,,,,,False
7.563,SEARCH_FIRST_BOUNDARY,4.0,74,181,12,40,0,-25.0,,,,,,,,,,,False
7.625,SEARCH_FIRST_BOUNDARY,4.0,74,180,13,40,0,-25.0,,,,,,,,,,,False
7.656,SEARCH_FIRST_BOUNDARY,3.0,74,180,13,40,0,-25.0,,,,,,,,,,,False
7.719,SEARCH_FIRST_BOUNDARY,3.0,73,180,14,40,0,-25.0,,,,,,,,,,,False
7.735,SEARCH_FIRST_BOUNDARY,3.0,74,179,13,40,0,-25.0,,,,,,,,,,,False
7.766,SEARCH_FIRST_BOUNDARY,3.0,73,179,13,40,0,-25.0,,,,,,,,,,,False
7.844,SEARCH_FIRST_BOUNDARY,3.0,74,179,13,40,0,-25.0,,,,,,,,,,,False
7.860,SEARCH_FIRST_BOUNDARY,3.0,74,178,13,40,0,-25.0,,,,,,,,,,,False
7.938,SEARCH_FIRST_BOUNDARY,3.0,74,178,14,40,0,-25.0,,,,,,,,,,,False
7.953,SEARCH_FIRST_BOUNDARY,2.0,73,178,14,40,0,-25.0,,,,,,,,,,,False
7.969,SEARCH_FIRST_BOUNDARY,2.0,74,178,14,40,0,-25.0,,,,,,,,,,,False
8.031,SEARCH_FIRST_BOUNDARY,2.0,73,177,14,40,0,-25.0,,,,,,,,,,,False
8.063,SEARCH_FIRST_BOUNDARY,2.0,73,177,14,40,0,-25.0,,,,,,,,,,,False
8.125,SEARCH_FIRST_BOUNDARY,1.0,74,177,13,40,0,-25.0,,,,,,,,,,,False
8.141,SEARCH_FIRST_BOUNDARY,1.0,74,176,13,40,0,-25.0,,,,,,,,,,,False
8.172,SEARCH_FIRST_BOUNDARY,1.0,73,176,13,40,0,-25.0,,,,,,,,,,,False
8.235,SEARCH_FIRST_BOUNDARY,1.0,73,176,13,40,0,-25.0,,,,,,,,,,,False
8.250,SEARCH_FIRST_BOUNDARY,0.0,73,175,14,40,0,-25.0,,,,,,,,,,,False
8.328,SEARCH_FIRST_BOUNDARY,0.0,73,175,14,40,0,-25.0,,,,,,,,,,,False
8.344,SEARCH_FIRST_BOUNDARY,0.0,73,175,14,40,0,-25.0,,,,,,,,,,,False
8.360,SEARCH_FIRST_BOUNDARY,0.0,73,174,14,40,0,-25.0,,,,,,,,,,,False
8.438,SEARCH_FIRST_BOUNDARY,0.0,73,174,14,40,0,-25.0,,,,,,,,,,,False
8.453,SEARCH_FIRST_BOUNDARY,-1.0,73,173,13,40,0,-24.0,,,,,,,,,,,False
8.469,SEARCH_FIRST_BOUNDARY,-1.0,73,173,14,40,0,-24.0,,,,,,,,,,,False
8.531,SEARCH_FIRST_BOUNDARY,-1.0,73,173,14,40,0,-24.0,,,,,,,,,,,False
8.563,SEARCH_FIRST_BOUNDARY,-1.0,73,172,13,40,0,-24.0,,,,,,,,,,,False
8.625,SEARCH_FIRST_BOUNDARY,-1.0,73,172,13,40,0,-24.0,,,,,,,,,,,False
8.641,SEARCH_FIRST_BOUNDARY,-2.0,73,172,14,40,0,-23.0,,,,,,,,,,,False
8.719,SEARCH_FIRST_BOUNDARY,-2.0,73,171,14,40,0,-23.0,,,,,,,,,,,False
8.735,SEARCH_FIRST_BOUNDARY,-2.0,73,172,14,40,0,-23.0,,,,,,,,,,,False
8.750,SEARCH_FIRST_BOUNDARY,-2.0,73,171,14,40,0,-23.0,,,,,,,,,,,False
8.813,SEARCH_FIRST_BOUNDARY,-2.0,73,171,14,40,0,-23.0,,,,,,,,,,,False
8.844,SEARCH_FIRST_BOUNDARY,-3.0,73,171,14,40,0,-22.0,,,,,,,,,,,False
8.860,SEARCH_FIRST_BOUNDARY,-3.0,73,171,14,40,0,-22.0,,,,,,,,,,,False
8.938,SEARCH_FIRST_BOUNDARY,-3.0,73,170,14,40,0,-22.0,,,,,,,,,,,False
8.969,SEARCH_FIRST_BOUNDARY,-3.0,73,170,14,40,0,-22.0,,,,,,,,,,,False
9.031,SEARCH_FIRST_BOUNDARY,-3.0,73,170,14,40,0,-22.0,,,,,,,,,,,False
9.063,SEARCH_FIRST_BOUNDARY,-4.0,73,169,14,40,0,-21.0,,,,,,,,,,,False
9.125,SEARCH_FIRST_BOUNDARY,-4.0,73,169,15,40,0,-21.0,,,,,,,,,,,False
9.141,SEARCH_FIRST_BOUNDARY,-4.0,73,168,14,40,0,-21.0,,,,,,,,,,,False
9.203,SEARCH_FIRST_BOUNDARY,-4.0,72,168,14,40,0,-21.0,,,,,,,,,,,False
9.235,SEARCH_FIRST_BOUNDARY,-5.0,73,168,14,40,0,-20.0,,,,,,,,,,,False
9.250,SEARCH_FIRST_BOUNDARY,-5.0,73,168,14,40,0,-20.0,,,,,,,,,,,False
9.266,SEARCH_FIRST_BOUNDARY,-5.0,73,168,14,40,0,-20.0,,,,,,,,,,,False
9.344,SEARCH_FIRST_BOUNDARY,-5.0,73,168,15,40,0,-20.0,,,,,,,,,,,False
9.360,SEARCH_FIRST_BOUNDARY,-6.0,72,167,15,40,0,-19.0,,,,,,,,,,,False
9.422,SEARCH_FIRST_BOUNDARY,-6.0,72,167,14,40,0,-19.0,,,,,,,,,,,False
9.453,SEARCH_FIRST_BOUNDARY,-6.0,72,166,15,40,0,-19.0,,,,,,,,,,,False
9.516,SEARCH_FIRST_BOUNDARY,-6.0,72,167,14,40,0,-19.0,,,,,,,,,,,False
9.547,SEARCH_FIRST_BOUNDARY,-7.0,72,166,16,40,0,-18.0,,,,,,,,,,,False
9.563,SEARCH_FIRST_BOUNDARY,-7.0,72,166,15,40,0,-18.0,,,,,,,,,,,False
9.625,SEARCH_FIRST_BOUNDARY,-7.0,72,165,15,40,0,-18.0,,,,,,,,,,,False
9.656,SEARCH_FIRST_BOUNDARY,-7.0,72,165,15,40,0,-18.0,,,,,,,,,,,False
9.672,SEARCH_FIRST_BOUNDARY,-7.0,72,166,15,40,0,-18.0,,,,,,,,,,,False
9.735,SEARCH_FIRST_BOUNDARY,-8.0,72,165,16,40,0,-17.0,,,,,,,,,,,False
9.750,SEARCH_FIRST_BOUNDARY,-8.0,72,165,16,40,0,-17.0,,,,,,,,,,,False
9.813,SEARCH_FIRST_BOUNDARY,-8.0,72,164,16,40,0,-17.0,,,,,,,,,,,False
9.844,SEARCH_FIRST_BOUNDARY,-8.0,72,164,16,40,0,-17.0,,,,,,,,,,,False
9.860,SEARCH_FIRST_BOUNDARY,-8.0,72,164,16,40,0,-17.0,,,,,,,,,,,False
9.922,SEARCH_FIRST_BOUNDARY,-9.0,72,164,16,40,0,-16.0,,,,,,,,,,,False
9.938,SEARCH_FIRST_BOUNDARY,-9.0,72,164,16,40,0,-16.0,,,,,,,,,,,False
10.016,SEARCH_FIRST_BOUNDARY,-9.0,72,164,16,40,0,-16.0,,,,,,,,,,,False
10.031,SEARCH_FIRST_BOUNDARY,-9.0,72,164,16,40,0,-16.0,,,,,,,,,,,False
10.063,SEARCH_FIRST_BOUNDARY,-9.0,72,164,17,40,0,-16.0,,,,,,,,,,,False
10.125,SEARCH_FIRST_BOUNDARY,-10.0,72,163,17,40,0,-15.0,,,,,,,,,,,False
10.141,SEARCH_FIRST_BOUNDARY,-10.0,72,163,16,40,0,-15.0,,,,,,,,,,,False
10.156,SEARCH_FIRST_BOUNDARY,-10.0,72,163,16,40,0,-15.0,,,,,,,,,,,False
10.219,SEARCH_FIRST_BOUNDARY,-10.0,72,163,16,40,0,-15.0,,,,,,,,,,,False
10.250,SEARCH_FIRST_BOUNDARY,-10.0,72,163,18,40,0,-15.0,,,,,,,,,,,False
10.313,SEARCH_FIRST_BOUNDARY,-10.0,72,163,17,40,0,-15.0,,,,,,,,,,,False
10.328,SEARCH_FIRST_BOUNDARY,-11.0,72,162,18,40,0,-14.0,,,,,,,,,,,False
10.360,SEARCH_FIRST_BOUNDARY,-11.0,72,162,16,40,0,-14.0,,,,,,,,,,,False
10.422,SEARCH_FIRST_BOUNDARY,-11.0,72,161,17,40,0,-14.0,,,,,,,,,,,False
10.438,SEARCH_FIRST_BOUNDARY,-11.0,72,161,18,40,0,-14.0,,,,,,,,,,,False
10.453,SEARCH_FIRST_BOUNDARY,-12.0,72,161,18,40,0,-13.0,,,,,,,,,,,False
10.516,SEARCH_FIRST_BOUNDARY,-12.0,72,161,17,40,0,-13.0,,,,,,,,,,,False
10.547,SEARCH_FIRST_BOUNDARY,-12.0,72,161,18,40,0,-13.0,,,,,,,,,,,False
10.563,SEARCH_FIRST_BOUNDARY,-12.0,72,160,18,40,0,-13.0,,,,,,,,,,,False
10.625,SEARCH_FIRST_BOUNDARY,-12.0,72,160,19,40,0,-13.0,,,,,,,,,,,False
10.641,SEARCH_FIRST_BOUNDARY,-13.0,72,159,17,40,0,-12.0,,,,,,,,,,,False
10.719,SEARCH_FIRST_BOUNDARY,-13.0,72,158,19,40,0,-12.0,,,,,,,,,,,False
10.735,SEARCH_FIRST_BOUNDARY,-13.0,72,146,18,40,0,-12.0,,,,,,,,,,,False
10.750,SEARCH_FIRST_BOUNDARY,-13.0,72,120,19,40,0,-12.0,,,,,,,,,,,False
10.813,SEARCH_FIRST_BOUNDARY,-13.0,72,113,18,40,0,-12.0,,,,,,,,,,,False
10.844,SEARCH_FIRST_BOUNDARY,-13.0,72,94,19,40,0,-12.0,,,,,,,,,,,False
10.860,SEARCH_FIRST_BOUNDARY,-14.0,72,88,18,40,0,-11.0,,,,,,,,,,,False
10.922,SEARCH_FIRST_BOUNDARY,-14.0,71,84,19,40,0,-11.0,,,,,,,,,,,False
10.953,SEARCH_FIRST_BOUNDARY,-14.0,71,81,20,40,0,-11.0,,,,,,,,,,,False
11.016,SEARCH_FIRST_BOUNDARY,-14.0,72,81,19,40,0,-11.0,,,,,,,,,,,False
11.031,SEARCH_FIRST_BOUNDARY,-15.0,72,81,18,40,0,-10.0,,,,,,,,,,,False
11.047,SEARCH_FIRST_BOUNDARY,-15.0,71,80,19,40,0,-10.0,,,,,,,,,,,False
11.125,SEARCH_FIRST_BOUNDARY,-15.0,72,80,19,40,0,-10.0,,,,,,,,,,,False
11.141,SEARCH_FIRST_BOUNDARY,-15.0,71,79,20,40,0,-10.0,,,,,,,,,,,False
11.156,SEARCH_FIRST_BOUNDARY,-15.0,71,79,21,40,0,-10.0,,,,,,,,,,,False
11.235,SEARCH_FIRST_BOUNDARY,-15.0,71,79,19,40,0,-10.0,,,,,,,,,,,False
11.250,SEARCH_FIRST_BOUNDARY,-16.0,71,78,20,40,0,-9.0,,,,,,,,,,,False
11.266,SEARCH_FIRST_BOUNDARY,-16.0,71,79,20,40,0,-9.0,,,,,,,,,,,False
11.344,SEARCH_FIRST_BOUNDARY,-16.0,71,78,21,40,0,-9.0,,,,,,,,,,,False
11.360,SEARCH_FIRST_BOUNDARY,-16.0,71,84,20,40,0,-9.0,,,,,,,,,,,False
11.422,SEARCH_FIRST_BOUNDARY,-17.0,71,89,20,40,0,-8.0,,,,,,,,,,,False
11.453,SEARCH_FIRST_BOUNDARY,-17.0,71,135,21,40,0,-8.0,,,,,,,,,,,False
11.516,SEARCH_FIRST_BOUNDARY,-17.0,71,145,21,40,0,-8.0,,,,,,,,,,,False
