elapsed_s,state,heading,left_cm,front_cm,right_cm,speed,drive_direction,steering,block1_x_cm,block1_z_cm,block1_confidence,block2_x_cm,block2_z_cm,block2_confidence,slot_x_cm,slot_z_cm,slot_heading_deg,slot_bearing_deg,slot_confident
0.297,SEARCH_LAST_PILLAR,,,,,80,0,-30.0,,,,,,,,,,,False
0.375,SEARCH_LAST_PILLAR,0.0,59,250,58,80,0,-30.0,,,,,,,,,,,False
0.454,PASS_LAST_PILLAR,,,,,80,0,-30.0,,,,,,,,,,,False
0.547,PASS_LAST_PILLAR,,,,,80,0,-30.0,,,,,,,,,,,False
0.672,PASS_LAST_PILLAR,,,,,80,0,-30.0,,,,,,,,,,,False
0.750,PASS_LAST_PILLAR,,,,,80,0,-30.0,,,,,,,,,,,False
0.907,PASS_LAST_PILLAR,,,,,80,0,-30.0,,,,,,,,,,,False
0.985,PASS_LAST_PILLAR,,,,,80,0,-30.0,,,,,,,,,,,False
1.063,PASS_LAST_PILLAR,,,,,80,0,-30.0,,,,,,,,,,,False
1.204,PASS_LAST_PILLAR,,,,,80,0,-30.0,,,,,,,,,,,False
1.297,PASS_LAST_PILLAR,0.0,64,249,58,80,0,-30.0,,,,,,,,,,,False
1.375,PASS_LAST_PILLAR,0.0,61,250,69,80,0,-30.0,,,,,,,,,,,False
1.454,PASS_LAST_PILLAR,0.0,60,244,81,80,0,-30.0,,,,,,,,,,,False
1.485,PASS_LAST_PILLAR,0.0,60,245,56,80,0,-30.0,,,,,,,,,,,False
1.563,PASS_LAST_PILLAR,0.0,59,243,58,80,0,-30.0,,,,,,,,,,,False
1.579,PASS_LAST_PILLAR,0.0,60,241,224,80,0,-30.0,,,,,,,,,,,False
1.657,PASS_LAST_PILLAR,0.0,59,235,227,80,0,-30.0,,,,,,,,,,,False
1.672,PASS_LAST_PILLAR,0.0,58,68,155,80,0,-30.0,,,,,,,,,,,False
1.750,PASS_LAST_PILLAR,0.0,58,37,228,80,0,-30.0,,,,,,,,,,,False
1.782,PASS_LAST_PILLAR,0.0,57,36,233,80,0,-30.0,,,,,,,,,,,False
1.844,PASS_LAST_PILLAR,0.0,58,36,233,80,0,-30.0,,,,,,,,,,,False
1.875,PASS_LAST_PILLAR,0.0,54,34,235,80,0,-30.0,,,,,,,,,,,False
1.954,PASS_LAST_PILLAR,0.0,55,39,234,80,0,-30.0,,,,,,,,,,,False
1.969,PASS_LAST_PILLAR,0.0,57,228,230,80,0,-30.0,,,,,,,,,,,False
2.047,PASS_LAST_PILLAR,0.0,55,228,225,80,0,-30.0,,,,,,,,,,,False
2.079,PASS_LAST_PILLAR,0.0,56,232,175,80,0,-30.0,,,,,,,,,,,False
2.141,PASS_LAST_PILLAR,0.0,53,234,218,80,0,-30.0,,,,,,,,,,,False
2.172,PASS_LAST_PILLAR,0.0,52,240,221,80,0,-30.0,,,,,,,,,,,False
2.250,PASS_LAST_PILLAR,0.0,55,240,163,80,0,-30.0,,,,,,,,,,,False
2.266,PASS_LAST_PILLAR,0.0,49,149,122,80,0,-30.0,,,,,,,,,,,False
2.344,PASS_LAST_PILLAR,0.0,52,139,118,80,0,-30.0,,,,,,,,,,,False
2.360,PASS_LAST_PILLAR,0.0,54,137,105,80,0,-30.0,,,,,,,,,,,False
2.438,PASS_LAST_PILLAR,0.0,54,137,102,80,0,-30.0,,,,,,,,,,,False
2.469,PASS_LAST_PILLAR,0.0,56,137,92,80,0,-30.0,,,,,,,,,,,False
2.532,PASS_LAST_PILLAR,0.0,56,136,89,80,0,-30.0,,,,,,,,,,,False
2.563,PASS_LAST_PILLAR,0.0,56,94,80,80,0,-30.0,,,,,,,,,,,False
2.594,PASS_LAST_PILLAR,0.0,48,93,78,80,0,-30.0,,,,,,,,,,,False
2.672,PASS_LAST_PILLAR,0.0,53,93,74,80,0,-30.0,,,,,,,,,,,False
2.735,PASS_LAST_PILLAR,0.0,55,94,66,80,0,-30.0,,,,,,,,,,,False
2.766,PASS_LAST_PILLAR,0.0,53,94,60,80,0,-30.0,,,,,,,,,,,False
2.844,PASS_LAST_PILLAR,0.0,55,94,58,80,0,-30.0,,,,,,,,,,,False
2.860,PASS_LAST_PILLAR,0.0,57,95,53,80,0,-30.0,,,,,,,,,,,False
2.938,PASS_LAST_PILLAR,0.0,58,96,52,80,0,-30.0,,,,,,,,,,,False
2.954,PASS_LAST_PILLAR,0.0,52,95,48,80,0,-30.0,,,,,,,,,,,False
2.985,PASS_LAST_PILLAR,0.0,58,94,49,80,0,-30.0,,,,,,,,,,,False
3.047,PASS_LAST_PILLAR,0.0,57,91,49,80,0,-30.0,,,,,,,,,,,False
3.079,PASS_LAST_PILLAR,0.0,56,83,52,80,0,-30.0,,,,,,,,,,,False
3.157,PASS_LAST_PILLAR,0.0,59,81,53,80,0,-30.0,,,,,,,,,,,False
3.172,PASS_LAST_PILLAR,0.0,58,76,55,80,0,-30.0,,,,,,,,,,,False
3.250,PASS_LAST_PILLAR,0.0,60,75,56,80,0,-30.0,,,,,,,,,,,False
3.266,PASS_LAST_PILLAR,0.0,54,71,58,80,0,-30.0,,,,,,,,,,,False
3.344,SEARCH_FIRST_BOUNDARY,0.0,55,70,59,40,0,-5.0,,,,,,,,,,,False
3.375,SEARCH_FIRST_BOUNDARY,0.0,58,66,62,40,0,-5.0,,,,,,,,,,,False
3.454,SEARCH_FIRST_BOUNDARY,0.0,54,65,64,40,0,-5.0,,,,,,,,,,,False
3.485,SEARCH_FIRST_BOUNDARY,0.0,50,57,70,40,0,-5.0,,,,,,,,,,,False
3.579,SEARCH_FIRST_BOUNDARY,0.0,58,57,70,40,0,-5.0,,,,,,,,,,,False
3.672,SEARCH_FIRST_BOUNDARY,0.0,60,57,71,40,0,-5.0,,,,,,,,,,,False
3.750,SEARCH_FIRST_BOUNDARY,0.0,52,56,72,40,0,-5.0,,,,,,,,,,,False
3.829,SEARCH_FIRST_BOUNDARY,0.0,62,54,73,40,0,-5.0,,,,,,,,,,,False
3.860,SEARCH_FIRST_BOUNDARY,0.0,60,53,74,40,0,-5.0,,,,,,,,,,,False
3.891,SEARCH_FIRST_BOUNDARY,0.0,58,53,75,40,0,-5.0,,,,,,,,,,,False
3.969,SEARCH_FIRST_BOUNDARY,0.0,55,53,74,40,0,-5.0,,,,,,,,,,,False
4.047,SEARCH_FIRST_BOUNDARY,0.0,61,53,21,40,0,-5.0,,,,,,,,,,,False
4.079,SEARCH_FIRST_BOUNDARY,0.0,61,51,20,40,0,-5.0,,,,,,,,,,,False
4.157,SEARCH_FIRST_BOUNDARY,0.0,63,51,20,40,0,-5.0,,,,,,,,,,,False
4.250,SEARCH_FIRST_BOUNDARY,0.0,60,49,19,40,0,-5.0,,,,,,,,,,,False
4.266,SEARCH_FIRST_BOUNDARY,0.0,61,49,18,40,0,-5.0,,,,,,,,,,,False
4.360,SEARCH_FIRST_BOUNDARY,0.0,58,49,18,40,0,-5.0,,,,,,,,,,,False
4.438,SEARCH_FIRST_BOUNDARY,0.0,59,48,18,40,0,-5.0,,,,,,,,,,,False
4.469,SEARCH_FIRST_BOUNDARY,0.0,56,47,19,40,0,-5.0,,,,,,,,,,,False
4.547,SEARCH_FIRST_BOUNDARY,0.0,56,46,19,40,0,-5.0,,,,,,,,,,,False
4.641,SEARCH_FIRST_BOUNDARY,0.0,60,45,20,40,0,-5.0,,,,,,,,,,,False
4.657,SEARCH_FIRST_BOUNDARY,0.0,56,44,21,40,0,-5.0,,,,,,,,,,,False
4.735,SEARCH_FIRST_BOUNDARY,0.0,50,44,20,40,0,-5.0,,,,,,,,,,,False
4.750,SEARCH_FIRST_BOUNDARY,0.0,53,43,75,40,0,-5.0,,,,,,,,,,,False
4.829,SEARCH_FIRST_BOUNDARY,0.0,53,43,86,40,0,-5.0,,,,,,,,,,,False
4.860,SEARCH_FIRST_BOUNDARY,0.0,58,43,90,40,0,-5.0,,,,,,,,,,,False
4.938,SEARCH_FIRST_BOUNDARY,0.0,61,42,91,40,0,-5.0,,,,,,,,,,,False
4.954,SEARCH_FIRST_BOUNDARY,0.0,56,42,92,40,0,-5.0,,,,,,,,,,,False
5.032,SEARCH_FIRST_BOUNDARY,0.0,58,42,93,40,0,-5.0,,,,,,,,,,,False
5.047,SEARCH_FIRST_BOUNDARY,0.0,58,41,94,40,0,-5.0,,,,,,,,,,,False
5.079,SEARCH_FIRST_BOUNDARY,0.0,52,41,94,40,0,-5.0,,,,,,,,,,,False
5.141,SEARCH_FIRST_BOUNDARY,0.0,56,41,95,40,0,-5.0,,,,,,,,,,,False
5.172,SEARCH_FIRST_BOUNDARY,0.0,57,40,96,40,0,-5.0,,,,,,,,,,,False
5.250,SEARCH_FIRST_BOUNDARY,0.0,62,40,96,40,0,-5.0,,,,,,,,,,,False
5.266,SEARCH_FIRST_BOUNDARY,0.0,58,40,97,40,0,-5.0,,,,,,,,,,,False
5.344,SEARCH_FIRST_BOUNDARY,0.0,57,40,97,40,0,-5.0,,,,,,,,,,,False
5.360,SEARCH_FIRST_BOUNDARY,0.0,59,38,98,40,0,-5.0,,,,,,,,,,,False
5.438,SEARCH_FIRST_BOUNDARY,0.0,61,38,99,40,0,-5.0,,,,,,,,,,,False
5.469,SEARCH_FIRST_BOUNDARY,0.0,55,37,100,40,0,-5.0,,,,,,,,,,,False
5.547,SEARCH_FIRST_BOUNDARY,0.0,57,37,101,40,0,-5.0,,,,,,,,,,,False
5.563,SEARCH_FIRST_BOUNDARY,0.0,60,36,102,40,0,-5.0,,,,,,,,,,,False
