elapsed_s,state,heading,left_cm,front_cm,right_cm,speed,drive_direction,steering,block1_x_cm,block1_z_cm,block1_confidence,block2_x_cm,block2_z_cm,block2_confidence,slot_x_cm,slot_z_cm,slot_heading_deg,slot_bearing_deg,slot_confident
0.328,SEARCH_LAST_PILLAR,,,,,80,0,38.0,-29.30,-9.89,0.862,,,,,,,,False
0.422,SEARCH_LAST_PILLAR,1.0,49,239,246,80,0,38.0,-29.10,-9.85,0.857,,,,,,,,False
0.515,PASS_LAST_PILLAR,-2.0,49,237,241,80,0,38.0,-27.09,-12.40,0.803,,,,,,,,False
0.547,PASS_LAST_PILLAR,-1.0,51,236,247,80,0,38.0,-27.09,-12.40,0.803,,,,,,,,False
0.609,PASS_LAST_PILLAR,0.0,50,235,241,80,0,38.0,-27.09,-12.40,0.803,,,,,,,,False
0.640,PASS_LAST_PILLAR,2.0,51,235,250,80,0,38.0,-27.09,-12.40,0.803,,,,,,,,False
0.750,PASS_LAST_PILLAR,3.0,51,237,254,80,0,38.0,-27.09,-12.40,0.803,,,,,,,,False
0.812,PASS_LAST_PILLAR,6.0,50,236,193,80,0,38.0,-27.09,-12.40,0.803,,,,,,,,False
0.844,PASS_LAST_PILLAR,8.0,51,223,136,80,0,38.0,-27.09,-12.40,0.803,,,,,,,,False
0.906,PASS_LAST_PILLAR,9.0,49,201,137,80,0,38.0,-27.09,-12.40,0.803,,,,,,,,False
0.937,PASS_LAST_PILLAR,11.0,50,237,218,80,0,38.0,-27.09,-12.40,0.803,,,,,,,,False
1.015,PASS_LAST_PILLAR,11.0,52,237,236,80,0,38.0,-27.09,-12.40,0.803,,,,,,,,False
1.109,PASS_LAST_PILLAR,14.0,55,126,238,80,0,38.0,-27.09,-12.40,0.803,,,,,,,,False
1.140,PASS_LAST_PILLAR,16.0,56,107,218,80,0,38.0,-27.09,-12.40,0.803,,,,,,,,False
1.203,PASS_LAST_PILLAR,17.0,57,103,206,80,0,38.0,-27.09,-12.40,0.803,,,,,,,,False
1.234,PASS_LAST_PILLAR,19.0,59,90,177,80,0,38.0,-27.09,-12.40,0.803,,,,,,,,False
1.250,PASS_LAST_PILLAR,20.0,59,86,165,80,0,38.0,-27.09,-12.40,0.803,,,,,,,,False
1.328,PASS_LAST_PILLAR,21.0,60,82,163,80,0,38.0,-27.09,-12.40,0.803,,,,,,,,False
1.406,PASS_LAST_PILLAR,23.0,62,73,140,80,0,38.0,-27.09,-12.40,0.803,,,,,,,,False
1.422,PASS_LAST_PILLAR,25.0,64,67,75,80,0,38.0,-27.09,-12.40,0.803,,,,,,,,False
1.500,SEARCH_FIRST_BOUNDARY,26.0,65,62,46,40,0,-25.0,,,,,,,,,,,False
1.515,SEARCH_FIRST_BOUNDARY,28.0,67,58,45,40,0,-25.0,,,,,,,,,,,False
1.547,SEARCH_FIRST_BOUNDARY,28.0,68,56,45,40,0,-25.0,,,,,,,,,,,False
1.625,SEARCH_FIRST_BOUNDARY,29.0,68,55,45,40,0,-25.0,,,,,,,,,,,False
1.640,SEARCH_FIRST_BOUNDARY,32.0,73,47,45,40,0,-25.0,,,,,,,,,,,False
1.734,SEARCH_FIRST_BOUNDARY,35.0,74,46,45,40,0,-25.0,,,,,,,,,,,False
1.812,SEARCH_FIRST_BOUNDARY,35.0,75,46,44,40,0,-25.0,,,,,,,,,,,False
1.828,SEARCH_FIRST_BOUNDARY,34.0,75,46,44,40,0,-25.0,,,,,,,,,,,False
1.922,SEARCH_FIRST_BOUNDARY,34.0,75,46,44,40,0,-25.0,,,,,,,,,,,False
1.953,SEARCH_FIRST_BOUNDARY,34.0,75,46,44,40,0,-25.0,,,,,,,,,,,False
2.047,SEARCH_FIRST_BOUNDARY,34.0,75,46,44,40,0,-25.0,,,,,,,,,,,False
2.125,SEARCH_FIRST_BOUNDARY,33.0,75,47,59,40,0,-25.0,,,,,,,,,,,False
2.219,SEARCH_FIRST_BOUNDARY,32.0,74,47,126,40,0,-25.0,,,,,,,,,,,False
2.234,SEARCH_FIRST_BOUNDARY,32.0,74,47,130,40,0,-25.0,,,,,,,,,,,False
2.312,SEARCH_FIRST_BOUNDARY,32.0,74,47,131,40,0,-25.0,,,,,,,,,,,False
2.344,SEARCH_FIRST_BOUNDARY,32.0,74,47,134,40,0,-25.0,,,,,,,,,,,False
2.422,SEARCH_FIRST_BOUNDARY,31.0,74,47,135,40,0,-25.0,,,,,,,,,,,False
2.453,SEARCH_FIRST_BOUNDARY,31.0,74,47,139,40,0,-25.0,,,,,,,,,,,False
2.531,SEARCH_FIRST_BOUNDARY,31.0,74,47,140,40,0,-25.0,,,,,,,,,,,False
2.625,SEARCH_FIRST_BOUNDARY,30.0,74,47,143,40,0,-25.0,,,,,,,,,,,False
2.719,SEARCH_FIRST_BOUNDARY,30.0,73,48,141,40,0,-25.0,,,,,,,,,,,False
2.734,SEARCH_FIRST_BOUNDARY,29.0,73,48,38,40,0,-25.0,,,,,,,,,,,False
2.812,SEARCH_FIRST_BOUNDARY,29.0,73,49,35,40,0,-25.0,,,,,,,,,,,False
2.844,SEARCH_FIRST_BOUNDARY,29.0,72,49,31,40,0,-25.0,,,,,,,,,,,False
2.922,SEARCH_FIRST_BOUNDARY,29.0,72,49,30,40,0,-25.0,,,,,,,,,,,False
2.953,SEARCH_FIRST_BOUNDARY,28.0,67,49,26,40,0,-25.0,,,,,,,,,,,False
3.015,SEARCH_FIRST_BOUNDARY,28.0,49,49,25,40,0,-25.0,,,,,,,,,,,False
3.109,SEARCH_FIRST_BOUNDARY,27.0,30,50,25,40,0,-25.0,,,,,,,,,,,False
3.140,SEARCH_FIRST_BOUNDARY,27.0,30,50,25,40,0,-25.0,,,,,,,,,,,False
