elapsed_s,state,heading,left_cm,front_cm,right_cm,speed,drive_direction,steering,block1_x_cm,block1_z_cm,block1_confidence,block2_x_cm,block2_z_cm,block2_confidence,slot_x_cm,slot_z_cm,slot_heading_deg,slot_bearing_deg,slot_confident
0.313,SEARCH_LAST_PILLAR,,,,,80,0,-38.0,,,,,,,,,,,False
0.422,SEARCH_LAST_PILLAR,0.0,10,10,79,80,0,-38.0,,,,,,,,,,,False
0.516,SEARCH_LAST_PILLAR,2.0,10,10,79,80,0,38.0,,,,,,,,,,,False
0.594,SEARCH_LAST_PILLAR,2.0,10,10,79,65,0,0.0,,,,,,,,,,,False
0.625,SEARCH_LAST_PILLAR,2.0,10,10,79,65,0,0.0,,,,,,,,,,,False
0.703,SEARCH_LAST_PILLAR,2.0,10,10,79,80,0,-38.0,,,,,,,,,,,False
0.719,SEARCH_LAST_PILLAR,0.0,10,10,79,80,0,-38.0,,,,,,,,,,,False
0.844,SEARCH_LAST_PILLAR,0.0,10,11,79,80,0,38.0,,,,,,,,,,,False
0.938,SEARCH_LAST_PILLAR,2.0,10,10,79,80,0,38.0,,,,,,,,,,,False
1.016,SEARCH_LAST_PILLAR,2.0,10,10,79,65,0,0.0,,,,,,,,,,,False
1.141,SEARCH_LAST_PILLAR,-2.0,9,10,79,80,0,-38.0,,,,,,,,,,,False
1.219,SEARCH_LAST_PILLAR,-2.0,9,10,79,80,0,-38.0,,,,,,,,,,,False
1.297,SEARCH_LAST_PILLAR,0.0,10,10,79,80,0,38.0,,,,,,,,,,,False
1.328,SEARCH_LAST_PILLAR,2.0,10,10,79,80,0,38.0,,,,,,,,,,,False
1.406,SEARCH_LAST_PILLAR,2.0,10,10,79,65,0,0.0,,,,,,,,,,,False
1.485,SEARCH_LAST_PILLAR,2.0,10,10,79,80,0,-38.0,,,,,,,,,,,False
1.516,SEARCH_LAST_PILLAR,-2.0,9,11,79,80,0,-38.0,,,,,,,,,,,False
1.531,SEARCH_LAST_PILLAR,-2.0,9,11,79,80,0,-38.0,,,,,,,,,,,False
1.625,SEARCH_LAST_PILLAR,-1.0,10,10,79,80,0,-38.0,,,,,,,,,,,False
1.719,PASS_LAST_PILLAR,2.0,10,10,79,80,0,-38.0,,,,,,,,,,,False
1.797,PASS_LAST_PILLAR,2.0,10,10,79,80,0,-38.0,,,,,,,,,,,False
1.813,PASS_LAST_PILLAR,2.0,10,10,79,80,0,-38.0,,,,,,,,,,,False
1.891,PASS_LAST_PILLAR,2.0,10,10,79,80,0,-38.0,,,,,,,,,,,False
1.906,PASS_LAST_PILLAR,2.0,10,10,79,80,0,-38.0,,,,,,,,,,,False
1.938,PASS_LAST_PILLAR,2.0,10,10,79,80,0,-38.0,,,,,,,,,,,False
2.016,PASS_LAST_PILLAR,2.0,10,10,79,80,0,-38.0,,,,,,,,,,,False
2.094,PASS_LAST_PILLAR,2.0,10,10,79,80,0,-38.0,,,,,,,,,,,False
2.125,PASS_LAST_PILLAR,2.0,10,10,79,80,0,-38.0,,,,,,,,,,,False
2.188,PASS_LAST_PILLAR,2.0,10,10,79,80,0,-38.0,,,,,,,,,,,False
2.219,PASS_LAST_PILLAR,2.0,10,10,79,80,0,-38.0,,,,,,,,,,,False
