elapsed_s,state,heading,left_cm,front_cm,right_cm,speed,drive_direction,steering,block1_x_cm,block1_z_cm,block1_confidence,block2_x_cm,block2_z_cm,block2_confidence,slot_x_cm,slot_z_cm,slot_heading_deg,slot_bearing_deg,slot_confident
1.765,SEARCH_FIRST_BOUNDARY,33.0,71,51,33,40,0,-25.0,,,,,,,,,,,False
1.844,SEARCH_FIRST_BOUNDARY,36.0,74,44,33,40,0,-25.0,,,,,,,,,,,False
1.875,SEARCH_FIRST_BOUNDARY,38.0,76,43,32,40,0,-25.0,,,,,,,,,,,False
1.953,SEARCH_FIRST_BOUNDARY,38.0,76,43,23,40,0,-25.0,,,,,,,,,,,False
1.969,SEARCH_FIRST_BOUNDARY,38.0,76,43,51,40,0,-25.0,,,,,,,,,,,False
2.062,SEARCH_FIRST_BOUNDARY,38.0,75,43,54,40,0,-25.0,,,,,,,,,,,False
2.140,SEARCH_FIRST_BOUNDARY,37.0,76,43,100,40,0,-25.0,,,,,,,,,,,False
2.172,SEARCH_FIRST_BOUNDARY,37.0,76,43,63,40,0,-25.0,,,,,,,,,,,False
2.234,SEARCH_FIRST_BOUNDARY,37.0,76,44,60,40,0,-25.0,,,,,,,,,,,False
2.265,SEARCH_FIRST_BOUNDARY,37.0,76,43,57,40,0,-25.0,,,,,,,,,,,False
2.281,SEARCH_FIRST_BOUNDARY,36.0,76,43,56,40,0,-25.0,,,,,,,,,,,False
2.375,SEARCH_FIRST_BOUNDARY,36.0,75,43,55,40,0,-25.0,,,,,,,,,,,False
2.453,SEARCH_FIRST_BOUNDARY,36.0,76,44,50,40,0,-25.0,,,,,,,,,,,False
2.515,SEARCH_FIRST_BOUNDARY,35.0,75,44,48,40,0,-25.0,,,,,,,,,,,False
2.594,SEARCH_FIRST_BOUNDARY,35.0,75,44,47,40,0,-25.0,,,,,,,,,,,False
2.687,SEARCH_FIRST_BOUNDARY,35.0,74,44,44,40,0,-25.0,,,,,,,,,,,False
2.765,SEARCH_FIRST_BOUNDARY,34.0,51,44,39,40,0,-25.0,,,,,,,,,,,False
2.844,SEARCH_FIRST_BOUNDARY,34.0,31,44,36,40,0,-25.0,,,,,,,,,,,False
2.875,SEARCH_FIRST_BOUNDARY,33.0,31,44,44,40,0,-25.0,,,,,,,,,,,False
2.953,SEARCH_FIRST_BOUNDARY,33.0,31,44,44,40,0,-25.0,,,,,,,,,,,False
3.031,SEARCH_FIRST_BOUNDARY,33.0,30,45,42,40,0,-25.0,,,,,,,,,,,False
3.062,SEARCH_FIRST_BOUNDARY,32.0,30,45,42,40,0,-25.0,,,,,,,,,,,False
3.156,SEARCH_FIRST_BOUNDARY,32.0,30,45,42,40,0,-25.0,,,,,,,,,,,False
3.172,SEARCH_FIRST_BOUNDARY,31.0,29,45,41,40,0,-25.0,,,,,,,,,,,False
3.265,SEARCH_FIRST_BOUNDARY,31.0,29,45,40,40,0,-25.0,,,,,,,,,,,False
3.344,SEARCH_FIRST_BOUNDARY,31.0,29,45,40,40,0,-25.0,,,,,,,,,,,False
3.375,SEARCH_FIRST_BOUNDARY,30.0,28,46,39,40,0,-25.0,,,,,,,,,,,False
3.453,SEARCH_FIRST_BOUNDARY,30.0,28,46,39,40,0,-25.0,,,,,,,,,,,False
3.547,SEARCH_FIRST_BOUNDARY,30.0,28,46,34,40,0,-25.0,,,,,,,,,,,False
3.562,SEARCH_FIRST_BOUNDARY,29.0,28,47,31,40,0,-25.0,,,,,,,,,,,False
3.656,SEARCH_FIRST_BOUNDARY,29.0,28,47,32,40,0,-25.0,,,,,,,,,,,False
3.672,SEARCH_FIRST_BOUNDARY,29.0,28,47,36,40,0,-25.0,,,,,,,,,,,False
3.781,SEARCH_FIRST_BOUNDARY,29.0,28,47,36,40,0,-25.0,,,,,,,,,,,False
3.859,SEARCH_FIRST_BOUNDARY,28.0,28,48,36,40,0,-25.0,,,,,,,,,,,False
3.937,SEARCH_FIRST_BOUNDARY,28.0,28,48,36,40,0,-25.0,,,,,,,,,,,False
3.969,SEARCH_FIRST_BOUNDARY,28.0,28,48,36,40,0,-25.0,,,,,,,,,,,False
3.984,SEARCH_FIRST_BOUNDARY,27.0,28,48,36,40,0,-25.0,,,,,,,,,,,False
4.062,SEARCH_FIRST_BOUNDARY,27.0,28,49,36,40,0,-25.0,,,,,,,,,,,False
4.156,SEARCH_FIRST_BOUNDARY,27.0,28,49,39,40,0,-25.0,,,,,,,,,,,False
4.250,SEARCH_FIRST_BOUNDARY,26.0,28,50,74,40,0,-25.0,,,,,,,,,,,False
4.265,SEARCH_FIRST_BOUNDARY,26.0,29,49,141,40,0,-25.0,,,,,,,,,,,False
4.344,SEARCH_FIRST_BOUNDARY,26.0,29,50,136,40,0,-25.0,,,,,,,,,,,False
4.375,SEARCH_FIRST_BOUNDARY,25.0,29,51,129,40,0,-25.0,,,,,,,,,,,False
4.453,SEARCH_FIRST_BOUNDARY,25.0,29,51,128,40,0,-25.0,,,,,,,,,,,False
4.484,SEARCH_FIRST_BOUNDARY,25.0,31,51,126,40,0,-25.0,,,,,,,,,,,False
4.562,SEARCH_FIRST_BOUNDARY,25.0,32,51,126,40,0,-25.0,,,,,,,,,,,False
4.640,SEARCH_FIRST_BOUNDARY,24.0,39,52,124,40,0,-25.0,,,,,,,,,,,False
4.672,SEARCH_FIRST_BOUNDARY,24.0,69,52,114,60,1,40.0,,,,,,,,,,,False
4.750,SEARCH_FIRST_BOUNDARY,24.0,73,52,104,60,1,40.0,,,,,,,,,,,False
4.781,SEARCH_FIRST_BOUNDARY,23.0,67,54,181,60,1,40.0,,,,,,,,,,,False
4.844,SEARCH_FIRST_BOUNDARY,22.0,29,58,213,60,1,40.0,,,,,,,,,,,False
4.875,SEARCH_FIRST_BOUNDARY,19.0,28,66,227,60,1,40.0,,,,,,,,,,,False
4.953,SEARCH_FIRST_BOUNDARY,19.0,28,68,228,60,1,40.0,,,,,,,,,,,False
4.984,SEARCH_FIRST_BOUNDARY,17.0,30,83,232,60,1,40.0,,,,,,,,,,,False
5.047,SEARCH_FIRST_BOUNDARY,16.0,45,85,233,60,1,40.0,,,,,,,,,,,False
5.078,SEARCH_FIRST_BOUNDARY,15.0,68,94,227,60,1,40.0,,,,,,,,,,,False
5.140,SEARCH_FIRST_BOUNDARY,15.0,68,99,227,60,1,40.0,,,,,,,,,,,False
5.172,SEARCH_FIRST_BOUNDARY,13.0,68,158,228,60,1,40.0,,,,,,,,,,,False
5.234,SEARCH_FIRST_BOUNDARY,13.0,68,204,230,60,1,40.0,,,,,,,,,,,False
5.250,SEARCH_FIRST_BOUNDARY,12.0,67,211,229,60,1,40.0,,,,,,,,,,,False
5.281,SEARCH_FIRST_BOUNDARY,11.0,67,209,229,60,1,40.0,,,,,,,,,,,False
5.344,SEARCH_FIRST_BOUNDARY,11.0,66,201,246,60,1,40.0,-90.77,11.49,0.743,,,,,,,,False
5.359,SEARCH_FIRST_BOUNDARY,10.0,66,171,251,40,0,-30.0,-90.77,11.49,0.743,,,,,,,,False
5.437,SEARCH_FIRST_BOUNDARY,10.0,67,176,250,40,0,-30.0,-90.65,14.38,0.821,,,,,,,,False
5.469,SEARCH_FIRST_BOUNDARY,8.0,66,197,232,40,0,-30.0,-90.65,14.38,0.821,,,,,,,,False
5.547,TRACK_OPENING,9.0,66,184,241,40,0,-30.0,-87.62,17.07,0.805,,,,,,,,False
5.578,TRACK_OPENING,11.0,66,177,220,40,0,-30.0,-87.62,17.07,0.805,,,,,,,,False
5.640,TRACK_OPENING,10.0,67,171,220,40,0,-30.0,-87.62,15.23,0.821,,,,,,,,False
5.672,TRACK_OPENING,10.0,66,179,245,40,0,-30.0,-87.62,15.23,0.821,,,,,,,,False
5.765,TRACK_OPENING,9.0,66,182,255,40,0,-30.0,-88.10,16.02,0.804,,,,,,,,False
5.859,TRACK_OPENING,9.0,66,201,235,40,0,-30.0,-87.62,15.74,0.788,,,,,,,,False
5.953,TRACK_OPENING,8.0,66,207,226,40,0,-30.0,-87.22,16.23,0.772,,,,,,,,False
5.984,TRACK_OPENING,7.0,67,206,225,40,0,-30.0,-87.22,16.23,0.772,,,,,,,,False
6.078,TRACK_OPENING,7.0,66,206,225,40,0,-30.0,-86.11,16.32,0.757,,,,,,,,False
6.140,TRACK_OPENING,7.0,66,205,224,40,0,-30.0,-86.23,15.77,0.814,,,,,,,,False
6.172,TRACK_OPENING,6.0,66,204,224,40,0,-30.0,-86.23,15.77,0.814,,,,,,,,False
6.234,TRACK_OPENING,6.0,66,204,223,40,0,-30.0,-86.25,15.63,0.816,,,,,,,,False
6.265,TRACK_OPENING,5.0,66,204,218,40,0,-30.0,-86.25,15.63,0.816,,,,,,,,False
6.328,TRACK_OPENING,5.0,66,204,212,40,0,-30.0,-86.12,15.55,0.838,,,,,,,,False
6.344,TRACK_OPENING,5.0,66,203,52,40,0,-30.0,-86.12,15.55,0.838,,,,,,,,False
6.375,TRACK_OPENING,5.0,66,203,40,40,0,-30.0,-86.12,15.55,0.838,,,,,,,,False
6.437,TRACK_OPENING,5.0,66,202,37,40,0,-30.0,-85.75,15.26,0.830,,,,,,,,False
6.469,TRACK_OPENING,4.0,66,202,35,40,0,-30.0,-85.75,15.26,0.830,,,,,,,,False
6.531,TRACK_OPENING,4.0,66,202,35,40,0,-30.0,-85.19,14.90,0.849,,,,,,,,False
6.562,TRACK_OPENING,3.0,66,201,35,40,0,-30.0,-85.19,14.90,0.849,,,,,,,,False
6.625,TRACK_OPENING,3.0,66,201,35,40,0,-30.0,-84.71,14.76,0.861,,,,,,,,False
6.656,TRACK_OPENING,3.0,65,200,36,40,0,-30.0,-84.71,14.76,0.861,,,,,,,,False
6.734,TRACK_OPENING,2.0,66,201,36,40,0,-30.0,-83.90,14.59,0.851,,,,,,,,False
6.750,TRACK_OPENING,2.0,65,199,36,40,0,-30.0,-83.90,14.59,0.851,,,,,,,,False
6.781,TRACK_OPENING,2.0,65,199,47,40,0,-30.0,-83.90,14.59,0.851,,,,,,,,False
6.844,TRACK_OPENING,1.0,65,199,124,40,0,-30.0,-83.53,14.88,0.868,,,,,,,,False
6.875,TRACK_OPENING,1.0,65,198,150,40,0,-30.0,-83.53,14.88,0.868,,,,,,,,False
6.937,TRACK_OPENING,1.0,65,198,149,40,0,-30.0,-83.11,15.22,0.872,,,,,,,,False
6.969,TRACK_OPENING,0.0,65,198,132,40,0,-30.0,-83.11,15.22,0.872,,,,,,,,False
7.047,TRACK_OPENING,0.0,65,198,121,40,0,-30.0,-82.51,15.39,0.861,,,,,,,,False
7.062,TRACK_OPENING,-1.0,65,196,84,40,0,-29.0,-82.51,15.39,0.861,,,,,,,,False
7.140,TRACK_OPENING,-1.0,65,197,78,40,0,-29.0,-81.76,15.40,0.829,,,,,,,,False
7.172,TRACK_OPENING,-1.0,65,194,59,40,0,-29.0,-81.76,15.40,0.829,,,,,,,,False
7.234,TRACK_OPENING,-2.0,65,197,55,40,0,-28.0,-80.57,15.26,0.836,,,,,,,,False
7.250,TRACK_OPENING,-2.0,65,195,42,40,0,-28.0,-80.57,15.26,0.836,,,,,,,,False
7.281,TRACK_OPENING,-2.0,65,195,39,40,0,-28.0,-80.57,15.26,0.836,,,,,,,,False
7.344,TRACK_OPENING,-3.0,65,195,35,40,0,-27.0,-79.18,15.41,0.832,,,,,,,,False
7.375,TRACK_OPENING,-3.0,65,194,25,40,0,-27.0,-79.18,15.41,0.832,,,,,,,,False
7.437,TRACK_OPENING,-3.0,65,195,24,40,0,-27.0,-77.80,15.42,0.829,,,,,,,,False
7.453,TRACK_OPENING,-4.0,65,194,24,40,0,-26.0,-77.80,15.42,0.829,,,,,,,,False
7.531,TRACK_OPENING,-4.0,65,193,24,40,0,-26.0,-76.32,15.46,0.819,,,,,,,,False
7.562,TRACK_OPENING,-5.0,65,193,24,40,0,-25.0,-76.32,15.46,0.819,,,,,,,,False
7.640,TRACK_OPENING,-5.0,65,193,24,40,0,-25.0,-74.62,15.06,0.816,,,,,,,,False
7.656,TRACK_OPENING,-6.0,65,168,24,40,0,-24.0,-74.62,15.06,0.816,,,,,,,,False
7.687,TRACK_OPENING,-6.0,64,143,24,40,0,-24.0,-74.62,15.06,0.816,,,,,,,,False
7.750,TRACK_OPENING,-6.0,65,131,25,40,0,-24.0,-73.12,14.70,0.814,,,,,,,,False
7.765,TRACK_OPENING,-6.0,65,116,25,40,0,-24.0,-73.12,14.70,0.814,,,,,,,,False
7.844,TRACK_OPENING,-7.0,65,115,25,40,0,-23.0,-71.77,14.83,0.808,,,,,,,,False
7.859,TRACK_OPENING,-7.0,64,114,25,40,0,-23.0,-71.77,14.83,0.808,,,,,,,,False
7.922,TRACK_OPENING,-7.0,65,114,25,40,0,-23.0,-70.24,14.62,0.811,,,,,,,,False
7.953,TRACK_OPENING,-8.0,65,116,25,40,0,-22.0,-70.24,14.62,0.811,,,,,,,,False
7.969,TRACK_OPENING,-8.0,65,119,25,40,0,-22.0,-70.24,14.62,0.811,,,,,,,,False
8.031,TRACK_OPENING,-8.0,65,128,25,40,0,-22.0,-68.86,14.45,0.800,,,,,,,,False
8.062,TRACK_OPENING,-9.0,65,170,26,40,0,-21.0,-68.86,14.45,0.800,,,,,,,,False
8.078,TRACK_OPENING,-9.0,64,190,26,40,0,-21.0,-68.86,14.45,0.800,,,,,,,,False
8.140,TRACK_OPENING,-9.0,64,189,26,40,0,-21.0,-67.33,14.06,0.792,,,,,,,,False
8.172,TRACK_OPENING,-10.0,64,189,26,40,0,-20.0,-67.33,14.06,0.792,,,,,,,,False
8.234,TRACK_OPENING,-10.0,64,191,26,40,0,-20.0,-66.13,13.97,0.785,,,,,,,,False
8.265,TRACK_OPENING,-10.0,64,191,26,40,0,-20.0,-66.13,13.97,0.785,,,,,,,,False
8.328,TRACK_OPENING,-11.0,64,189,26,40,0,-19.0,-64.78,13.59,0.779,,,,,,,,False
8.359,TRACK_OPENING,-11.0,63,189,27,40,0,-19.0,-64.78,13.59,0.779,,,,,,,,False
8.422,TRACK_OPENING,-11.0,62,186,27,40,0,-19.0,-63.39,12.99,0.773,,,,,,,,False
8.453,TRACK_OPENING,-12.0,61,188,27,40,0,-18.0,-63.39,12.99,0.773,,,,,,,,False
8.469,TRACK_OPENING,-12.0,58,194,27,40,0,-18.0,-63.39,12.99,0.773,,,,,,,,False
8.531,TRACK_OPENING,-12.0,52,191,27,40,0,-18.0,-62.14,12.62,0.778,,,,,,,,False
8.562,TRACK_OPENING,-13.0,23,185,28,40,0,-17.0,-62.14,12.62,0.778,,,,,,,,False
8.625,TRACK_OPENING,-13.0,20,186,28,40,0,-17.0,-60.85,12.41,0.766,,,,,,,,False
8.656,TRACK_OPENING,-14.0,20,185,28,40,0,-16.0,-60.85,12.41,0.766,,,,,,,,False
8.719,TRACK_OPENING,-14.0,20,190,28,40,0,-16.0,-59.78,12.26,0.772,,,,,,,,False
8.750,TRACK_OPENING,-14.0,20,190,28,40,0,-16.0,-59.78,12.26,0.772,,,,,,,,False
8.812,TRACK_OPENING,-14.0,20,188,28,40,0,-16.0,-58.64,11.85,0.764,,,,,,,,False
8.844,TRACK_OPENING,-15.0,20,187,29,40,0,-15.0,-58.64,11.85,0.764,,,,,,,,False
8.859,TRACK_OPENING,-15.0,21,188,29,40,0,-15.0,-58.64,11.85,0.764,,,,,,,,False
8.875,TRACK_OPENING,-15.0,20,190,29,40,0,-15.0,-58.64,11.85,0.764,,,,,,,,False
8.953,TRACK_OPENING,-15.0,21,192,29,40,0,-15.0,-57.64,11.46,0.762,,,,,,,,False
8.969,TRACK_OPENING,-16.0,20,191,29,40,0,-14.0,-57.64,11.46,0.762,,,,,,,,False
9.031,TRACK_OPENING,-16.0,20,191,29,40,0,-14.0,-56.60,11.18,0.761,,,,,,,,False
9.062,TRACK_OPENING,-16.0,20,192,30,40,0,-14.0,-56.60,11.18,0.761,,,,,,,,False
9.125,TRACK_OPENING,-17.0,20,192,30,40,0,-13.0,-55.43,10.93,0.753,,,,,,,,False
9.140,TRACK_OPENING,-17.0,20,192,30,40,0,-13.0,-55.43,10.93,0.753,,,,,,,,False
9.172,TRACK_OPENING,-17.0,20,192,30,40,0,-13.0,-55.43,10.93,0.753,,,,,,,,False
9.234,TRACK_OPENING,-17.0,20,191,31,40,0,-13.0,-54.18,10.77,0.756,,,,,,,,False
9.250,TRACK_OPENING,-18.0,20,190,31,40,0,-12.0,-54.18,10.77,0.756,,,,,,,,False
9.281,TRACK_OPENING,-18.0,20,189,31,40,0,-12.0,-54.18,10.77,0.756,,,,,,,,False
9.344,TRACK_OPENING,-18.0,20,187,31,40,0,-12.0,-52.96,10.45,0.751,,,,,,,,False
9.375,TRACK_OPENING,-19.0,20,184,31,40,0,-11.0,-52.96,10.45,0.751,,,,,,,,False
9.437,TRACK_OPENING,-19.0,20,180,32,40,0,-11.0,-51.85,9.97,0.743,,,,,,,,False
9.453,TRACK_OPENING,-19.0,20,173,32,40,0,-11.0,-51.85,9.97,0.743,,,,,,,,False
9.531,TRACK_OPENING,-20.0,20,171,32,40,0,-10.0,-50.66,9.19,0.731,,,,,,,,False
9.547,TRACK_OPENING,-20.0,19,166,33,40,0,-10.0,-50.66,9.19,0.731,,,,,,,,False
9.609,TRACK_OPENING,-20.0,20,166,33,40,0,-10.0,-49.39,8.42,0.730,,,,,,,,False
9.640,TRACK_OPENING,-21.0,20,158,33,40,0,-9.0,-49.39,8.42,0.730,,,,,,,,False
9.656,TRACK_OPENING,-21.0,19,158,33,40,0,-9.0,-49.39,8.42,0.730,,,,,,,,False
9.672,TRACK_OPENING,-21.0,19,156,34,40,0,-9.0,-49.39,8.42,0.730,,,,,,,,False
9.750,TRACK_OPENING,-21.0,19,154,34,40,0,-9.0,-48.21,7.81,0.723,,,,,,,,False
9.765,TRACK_OPENING,-22.0,19,152,34,40,0,-8.0,-48.21,7.81,0.723,,,,,,,,False
9.844,TRACK_OPENING,-22.0,19,150,34,40,0,-8.0,-47.02,7.18,0.718,,,,,,,,False
9.875,TRACK_OPENING,-23.0,19,146,35,40,0,-7.0,-47.02,7.18,0.718,,,,,,,,False
9.937,TRACK_OPENING,-23.0,19,144,35,40,0,-7.0,-45.99,6.60,0.721,,,,,,,,False
9.953,TRACK_OPENING,-23.0,19,143,35,40,0,-7.0,-45.99,6.60,0.721,,,,,,,,False
10.015,TRACK_OPENING,-23.0,20,141,36,40,0,-7.0,-44.98,5.69,0.708,,,,,,,,False
10.031,TRACK_OPENING,-24.0,20,137,36,40,0,-6.0,-44.98,5.69,0.708,,,,,,,,False
10.062,TRACK_OPENING,-24.0,21,132,36,40,0,-6.0,-44.98,5.69,0.708,,,,,,,,False
10.078,TRACK_OPENING,-24.0,21,113,36,40,0,-6.0,-44.98,5.69,0.708,,,,,,,,False
10.140,TRACK_OPENING,-24.0,22,106,36,40,0,-6.0,-44.04,4.70,0.711,,,,,,,,False
10.172,TRACK_OPENING,-24.0,26,91,37,40,0,-6.0,-44.04,4.70,0.711,,,,,,,,False
10.234,TRACK_OPENING,-24.0,29,88,37,40,0,-6.0,-43.21,3.74,0.701,,,,,,,,False
10.265,TRACK_OPENING,-25.0,63,83,37,40,0,-5.0,-43.21,3.74,0.701,,,,,,,,False
10.328,TRACK_OPENING,-25.0,63,83,38,40,0,-5.0,-42.54,2.99,0.702,,,,,,,,False
10.344,TRACK_OPENING,-25.0,64,83,38,40,0,-5.0,-42.54,2.99,0.702,,,,,,,,False
10.375,TRACK_OPENING,-25.0,64,82,38,40,0,-5.0,-42.54,2.99,0.702,,,,,,,,False
10.437,TRACK_OPENING,-25.0,63,82,38,40,0,-5.0,-41.95,2.05,0.695,,,,,,,,False
10.453,TRACK_OPENING,-26.0,63,82,39,40,0,-4.0,-41.95,2.05,0.695,,,,,,,,False
10.484,TRACK_OPENING,-26.0,62,82,39,40,0,-4.0,-41.95,2.05,0.695,,,,,,,,False
10.547,TRACK_OPENING,-26.0,63,82,39,40,0,-4.0,-41.31,0.99,0.697,,,,,,,,False
10.578,TRACK_OPENING,-26.0,64,82,40,40,0,-4.0,-41.31,0.99,0.697,,,,,,,,False
10.640,TRACK_OPENING,-26.0,64,82,40,40,0,-4.0,-40.68,0.08,0.694,,,,,,,,False
10.656,TRACK_OPENING,-27.0,62,81,41,40,0,-3.0,-40.68,0.08,0.694,,,,,,,,False
10.719,TRACK_OPENING,-27.0,62,81,41,40,0,-3.0,-40.15,-0.90,0.693,,,,,,,,False
10.750,TRACK_OPENING,-27.0,62,81,41,40,0,-3.0,-40.15,-0.90,0.693,,,,,,,,False
10.765,TRACK_OPENING,-27.0,62,81,41,40,0,-3.0,-40.15,-0.90,0.693,,,,,,,,False
10.828,TRACK_OPENING,-27.0,62,81,41,40,0,-3.0,-39.67,-1.81,0.688,,,,,,,,False
10.859,TRACK_OPENING,-27.0,62,80,42,40,0,-3.0,-39.67,-1.81,0.688,,,,,,,,False
10.922,TRACK_OPENING,-28.0,62,80,42,40,0,-2.0,-39.18,-2.69,0.680,,,,,,,,False
10.953,TRACK_OPENING,-28.0,62,80,42,40,0,-2.0,-39.18,-2.69,0.680,,,,,,,,False
10.969,TRACK_OPENING,-28.0,61,80,42,40,0,-2.0,-39.18,-2.69,0.680,,,,,,,,False
11.031,TRACK_OPENING,-28.0,61,80,42,40,0,-2.0,-38.82,-3.54,0.680,,,,,,,,False
11.062,TRACK_OPENING,-28.0,61,80,42,40,0,-2.0,-38.82,-3.54,0.680,,,,,,,,False
11.140,TRACK_OPENING,-28.0,61,80,43,40,0,-2.0,-38.44,-4.46,0.674,,,,,,,,False
11.156,TRACK_OPENING,-28.0,61,80,43,40,0,-2.0,-38.44,-4.46,0.674,,,,,,,,False
11.219,TRACK_OPENING,-28.0,61,80,43,40,0,-2.0,-38.05,-5.45,0.676,,,,,,,,False
11.234,TRACK_OPENING,-28.0,61,80,43,40,0,-2.0,-38.05,-5.45,0.676,,,,,,,,False
11.265,TRACK_OPENING,-29.0,61,79,44,40,0,-1.0,-38.05,-5.45,0.676,,,,,,,,False
11.281,TRACK_OPENING,-29.0,61,79,44,40,0,-1.0,-38.05,-5.45,0.676,,,,,,,,False
11.344,TRACK_OPENING,-29.0,61,79,44,40,0,-1.0,-37.73,-6.38,0.680,,,,,,,,False
11.375,TRACK_OPENING,-29.0,61,79,44,40,0,-1.0,-37.73,-6.38,0.680,,,,,,,,False
11.437,TRACK_OPENING,-29.0,61,79,44,40,0,-1.0,-37.44,-7.31,0.666,,,,,,,,False
11.453,TRACK_OPENING,-29.0,61,79,44,40,0,-1.0,-37.44,-7.31,0.666,,,,,,,,False
11.531,TRACK_OPENING,-29.0,61,79,45,40,0,-1.0,-37.19,-8.30,0.672,,,,,,,,False
11.547,TRACK_OPENING,-29.0,61,78,45,40,0,-1.0,-37.19,-8.30,0.672,,,,,,,,False
11.562,TRACK_OPENING,-29.0,61,78,45,40,0,-1.0,-37.19,-8.30,0.672,,,,,,,,False
11.640,TRACK_OPENING,-29.0,61,78,46,40,0,-1.0,-36.96,-9.33,0.667,,,,,,,,False
11.656,TRACK_OPENING,-30.0,60,78,46,40,0,0.0,-36.96,-9.33,0.667,,,,,,,,False
11.734,TRACK_OPENING,-30.0,60,78,46,40,0,0.0,-36.72,-10.45,0.665,,,,,,,,False
11.750,TRACK_OPENING,-30.0,60,77,47,40,0,0.0,-36.72,-10.45,0.665,,,,,,,,False
11.765,TRACK_OPENING,-30.0,59,77,46,40,0,0.0,-36.72,-10.45,0.665,,,,,,,,False
11.844,TRACK_OPENING,-30.0,59,77,47,40,0,0.0,-36.46,-11.70,0.655,,,,,,,,False
11.859,TRACK_OPENING,-30.0,59,77,47,40,0,0.0,-36.46,-11.70,0.655,,,,,,,,False
11.922,TRACK_OPENING,-30.0,59,77,48,40,0,0.0,-36.20,-12.90,0.656,,,,,,,,False
11.953,TRACK_OPENING,-30.0,59,77,48,40,0,0.0,-36.20,-12.90,0.656,,,,,,,,False
11.969,TRACK_OPENING,-30.0,59,77,48,40,0,0.0,-36.20,-12.90,0.656,,,,,,,,False
12.062,TRACK_OPENING,-30.0,59,77,49,40,0,0.0,-35.92,-14.10,0.652,,,,,,,,False
12.156,TRACK_OPENING,-31.0,58,76,49,40,0,1.0,-33.53,-19.10,0.639,,,,,,,,False
12.172,TRACK_OPENING,-31.0,58,75,50,40,0,1.0,-33.53,-19.10,0.639,,,,,,,,False
12.265,TRACK_OPENING,-31.0,58,76,50,40,0,1.0,-31.93,-22.58,0.626,,,,,,,,False
12.344,TRACK_OPENING,-31.0,58,75,50,40,0,1.0,-30.90,-25.01,0.614,0.97,45.68,0.809,,,,,False
12.437,TRACK_OPENING,-31.0,58,75,51,40,0,1.0,-30.33,-26.70,0.601,1.29,44.26,0.803,,,,,False
