elapsed_s,state,heading,left_cm,front_cm,right_cm,speed,drive_direction,steering,block1_x_cm,block1_z_cm,block1_confidence,block2_x_cm,block2_z_cm,block2_confidence,slot_x_cm,slot_z_cm,slot_heading_deg,slot_bearing_deg,slot_confident
4.375,TRACK_OPENING,23.0,93,12,222,40,0,-25.0,5.52,-53.55,0.600,,,,,,,,False
4.500,TRACK_OPENING,23.0,94,11,222,40,0,-25.0,5.52,-53.55,0.600,,,,,,,,False
4.609,TRACK_OPENING,22.0,93,12,220,40,0,-25.0,5.53,-54.30,0.600,,,,,,,,False
4.719,TRACK_OPENING,22.0,93,11,217,40,0,-25.0,4.49,-52.69,0.600,,,,,,,,False
4.844,TRACK_OPENING,21.0,93,12,17,40,0,-25.0,4.01,-52.43,0.600,,,,,,,,False
4.953,TRACK_OPENING,20.0,93,11,17,40,0,-25.0,3.93,-53.24,0.600,,,,,,,,False
5.062,TRACK_OPENING,20.0,93,11,17,40,0,-25.0,3.51,-52.91,0.600,,,,,,,,False
5.172,TRACK_OPENING,19.0,92,11,16,40,0,-25.0,3.51,-53.78,0.600,,,,,,,,False
5.281,TRACK_OPENING,18.0,92,12,16,40,0,-25.0,3.48,-54.36,0.600,,,,,,,,False
5.375,TRACK_OPENING,18.0,92,12,19,40,0,-25.0,3.48,-54.36,0.600,,,,,,,,False
5.484,TRACK_OPENING,17.0,91,11,120,40,0,-25.0,3.48,-54.36,0.600,,,,,,,,False
5.594,TRACK_OPENING,17.0,92,12,160,40,0,-25.0,3.48,-54.36,0.600,,,,,,,,False
5.719,TRACK_OPENING,17.0,92,12,184,40,0,-25.0,3.48,-54.36,0.600,,,,,,,,False
5.828,TRACK_OPENING,17.0,91,11,190,40,0,-25.0,3.50,-54.72,0.600,,,,,,,,False
5.937,TRACK_OPENING,17.0,91,12,192,40,0,-25.0,3.50,-54.72,0.600,,,,,,,,False
6.047,TRACK_OPENING,17.0,92,11,193,40,0,-25.0,3.50,-54.72,0.600,,,,,,,,False
6.172,TRACK_OPENING,17.0,91,12,194,40,0,-25.0,3.53,-54.88,0.600,,,,,,,,False
6.281,TRACK_OPENING,17.0,91,11,195,40,0,-25.0,3.53,-54.88,0.600,,,,,,,,False
6.391,TRACK_OPENING,17.0,92,12,195,40,0,-25.0,3.53,-54.88,0.600,,,,,,,,False
6.484,TRACK_OPENING,17.0,91,11,195,40,0,-25.0,3.53,-54.88,0.600,,,,,,,,False
6.578,TRACK_OPENING,17.0,92,11,195,40,0,-25.0,3.53,-54.88,0.600,,,,,,,,False
6.672,TRACK_OPENING,17.0,92,12,196,40,0,-25.0,3.53,-54.88,0.600,,,,,,,,False
6.766,TRACK_OPENING,17.0,92,11,196,40,0,-25.0,3.53,-54.88,0.600,,,,,,,,False
6.875,TRACK_OPENING,17.0,92,11,196,40,0,-25.0,3.57,-54.92,0.600,,,,,,,,False
6.969,TRACK_OPENING,17.0,92,12,195,40,0,-25.0,3.57,-54.92,0.600,,,,,,,,False
7.078,TRACK_OPENING,17.0,91,12,157,40,0,-25.0,3.58,-54.94,0.600,,,,,,,,False
7.172,TRACK_OPENING,17.0,92,11,154,40,0,-25.0,3.58,-54.94,0.600,,,,,,,,False
7.266,TRACK_OPENING,17.0,92,12,148,40,0,-25.0,3.58,-54.94,0.600,,,,,,,,False
7.344,TRACK_OPENING,17.0,92,12,100,40,0,-25.0,3.58,-54.94,0.600,,,,,,,,False
7.437,TRACK_OPENING,17.0,6,12,77,40,0,-25.0,3.58,-54.94,0.600,,,,,,,,False
7.531,TRACK_OPENING,17.0,4,12,66,40,0,-25.0,3.58,-54.94,0.600,,,,,,,,False
7.625,TRACK_OPENING,17.0,5,12,59,40,0,-25.0,3.58,-54.94,0.600,,,,,,,,False
7.719,TRACK_OPENING,17.0,4,12,169,40,0,-25.0,3.58,-54.94,0.600,,,,,,,,False
7.812,TRACK_OPENING,14.0,4,17,1,40,0,-25.0,3.58,-54.94,0.600,,,,,,,,False
7.906,TRACK_OPENING,12.0,4,24,4,40,0,-25.0,3.58,-54.94,0.600,,,,,,,,False
7.922,TRACK_OPENING,5.0,4,67,3,40,0,-25.0,3.58,-54.94,0.600,,,,,,,,False
8.016,TRACK_OPENING,3.0,4,122,3,40,0,-24.0,3.58,-54.94,0.600,,,,,,,,False
8.109,TRACK_OPENING,3.0,5,146,3,40,0,-24.0,3.58,-54.94,0.600,,,,,,,,False
8.203,TRACK_OPENING,2.0,4,162,4,40,0,-23.0,3.58,-54.94,0.600,,,,,,,,False
8.219,TRACK_OPENING,2.0,3,148,3,40,0,-23.0,3.58,-54.94,0.600,,,,,,,,False
8.312,TRACK_OPENING,2.0,5,148,3,40,0,-23.0,3.58,-54.94,0.600,,,,,,,,False
8.422,TRACK_OPENING,1.0,85,148,3,40,0,-22.0,3.58,-54.94,0.600,,,,,,,,False
8.531,TRACK_OPENING,1.0,86,155,3,40,0,-22.0,3.58,-54.94,0.600,,,,,,,,False
8.641,TRACK_OPENING,0.0,85,169,3,40,0,-21.0,3.75,-54.96,0.600,,,,,,,,False
8.719,TRACK_OPENING,0.0,86,183,3,40,0,-21.0,3.75,-54.96,0.600,,,,,,,,False
8.812,TRACK_OPENING,-1.0,86,182,4,40,0,-20.0,3.75,-54.96,0.600,,,,,,,,False
8.906,TRACK_OPENING,-1.0,85,182,3,40,0,-20.0,3.75,-54.96,0.600,,,,,,,,False
8.984,TRACK_OPENING,-2.0,84,181,4,40,0,-19.0,3.75,-54.96,0.600,,,,,,,,False
9.016,TRACK_OPENING,-2.0,85,180,4,40,0,-19.0,3.75,-54.96,0.600,,,,,,,,False
9.094,TRACK_OPENING,-2.0,86,180,3,40,0,-19.0,3.75,-54.96,0.600,,,,,,,,False
9.125,TRACK_OPENING,-3.0,85,180,4,40,0,-18.0,3.75,-54.96,0.600,,,,,,,,False
9.219,TRACK_OPENING,-3.0,84,179,4,40,0,-18.0,3.75,-54.96,0.600,,,,,,,,False
9.344,TRACK_OPENING,-4.0,85,179,4,40,0,-17.0,3.75,-54.96,0.600,,,,,,,,False
9.422,TRACK_OPENING,-4.0,85,177,4,40,0,-17.0,3.75,-54.96,0.600,,,,,,,,False
9.516,TRACK_OPENING,-5.0,85,177,4,40,0,-16.0,3.75,-54.96,0.600,,,,,,,,False
9.594,TRACK_OPENING,-5.0,84,177,4,40,0,-16.0,3.75,-54.96,0.600,,,,,,,,False
9.625,TRACK_OPENING,-6.0,85,176,4,40,0,-15.0,3.75,-54.96,0.600,,,,,,,,False
9.703,TRACK_OPENING,-6.0,84,175,4,40,0,-15.0,3.75,-54.96,0.600,,,,,,,,False
9.797,TRACK_OPENING,-6.0,85,175,5,40,0,-15.0,3.75,-54.96,0.600,,,,,,,,False
9.812,TRACK_OPENING,-7.0,85,174,5,40,0,-14.0,3.75,-54.96,0.600,,,,,,,,False
9.906,TRACK_OPENING,-7.0,84,174,5,40,0,-14.0,3.75,-54.96,0.600,,,,,,,,False
9.922,TRACK_OPENING,-8.0,84,174,5,40,0,-13.0,3.75,-54.96,0.600,,,,,,,,False
10.016,TRACK_OPENING,-8.0,85,173,5,40,0,-13.0,3.75,-54.96,0.600,,,,,,,,False
10.109,TRACK_OPENING,-8.0,84,172,5,40,0,-13.0,3.75,-54.96,0.600,,,,,,,,False
10.187,TRACK_OPENING,-9.0,85,171,5,40,0,-12.0,3.75,-54.96,0.600,,,,,,,,False
10.219,TRACK_OPENING,-9.0,85,171,5,40,0,-12.0,3.75,-54.96,0.600,,,,,,,,False
10.297,TRACK_OPENING,-9.0,84,172,5,40,0,-12.0,3.75,-54.96,0.600,,,,,,,,False
10.328,TRACK_OPENING,-10.0,84,172,5,40,0,-11.0,3.75,-54.96,0.600,,,,,,,,False
10.406,TRACK_OPENING,-10.0,83,171,6,40,0,-11.0,3.75,-54.96,0.600,,,,,,,,False
10.500,TRACK_OPENING,-10.0,84,171,6,40,0,-11.0,3.75,-54.96,0.600,,,,,,,,False
10.578,TRACK_OPENING,-11.0,84,171,6,40,0,-10.0,3.75,-54.96,0.600,,,,,,,,False
10.609,TRACK_OPENING,-12.0,83,170,6,40,0,-9.0,3.75,-54.96,0.600,,,,,,,,False
10.703,TRACK_OPENING,-12.0,85,170,7,40,0,-9.0,3.75,-54.96,0.600,,,,,,,,False
10.781,TRACK_OPENING,-12.0,84,169,7,40,0,-9.0,3.75,-54.96,0.600,,,,,,,,False
10.812,TRACK_OPENING,-12.0,83,169,7,40,0,-9.0,3.75,-54.96,0.600,,,,,,,,False
10.891,TRACK_OPENING,-12.0,84,169,7,40,0,-9.0,3.75,-54.96,0.600,,,,,,,,False
10.969,TRACK_OPENING,-13.0,85,169,7,40,0,-8.0,3.75,-54.96,0.600,,,,,,,,False
11.000,TRACK_OPENING,-13.0,84,168,7,40,0,-8.0,3.75,-54.96,0.600,,,,,,,,False
11.078,TRACK_OPENING,-13.0,84,168,8,40,0,-8.0,3.75,-54.96,0.600,,,,,,,,False
11.109,TRACK_OPENING,-14.0,84,168,8,40,0,-7.0,3.75,-54.96,0.600,,,,,,,,False
11.187,TRACK_OPENING,-14.0,85,168,8,40,0,-7.0,3.75,-54.96,0.600,,,,,,,,False
11.203,TRACK_OPENING,-14.0,84,167,8,40,0,-7.0,3.75,-54.96,0.600,,,,,,,,False
11.312,TRACK_OPENING,-15.0,85,167,8,40,0,-6.0,3.75,-54.96,0.600,,,,,,,,False
11.391,TRACK_OPENING,-15.0,85,166,9,40,0,-6.0,3.75,-54.96,0.600,,,,,,,,False
11.484,TRACK_OPENING,-15.0,84,165,9,40,0,-6.0,3.75,-54.96,0.600,,,,,,,,False
11.500,TRACK_OPENING,-16.0,85,165,9,40,0,-5.0,3.75,-54.96,0.600,,,,,,,,False
11.516,TRACK_OPENING,-16.0,84,165,9,40,0,-5.0,3.75,-54.96,0.600,,,,,,,,False
11.609,TRACK_OPENING,-16.0,85,165,9,40,0,-5.0,3.75,-54.96,0.600,,,,,,,,False
11.687,TRACK_OPENING,-16.0,84,164,10,40,0,-5.0,3.75,-54.96,0.600,,,,,,,,False
11.719,TRACK_OPENING,-17.0,83,163,10,40,0,-4.0,3.75,-54.96,0.600,,,,,,,,False
11.797,TRACK_OPENING,-17.0,84,163,10,40,0,-4.0,3.75,-54.96,0.600,,,,,,,,False
11.891,TRACK_OPENING,-17.0,84,162,10,40,0,-4.0,3.75,-54.96,0.600,,,,,,,,False
11.906,TRACK_OPENING,-18.0,85,162,10,40,0,-3.0,3.75,-54.96,0.600,,,,,,,,False
12.000,TRACK_OPENING,-18.0,84,161,11,40,0,-3.0,3.75,-54.96,0.600,,,,,,,,False
12.094,TRACK_OPENING,-18.0,84,161,11,40,0,-3.0,3.75,-54.96,0.600,,,,,,,,False
12.109,TRACK_OPENING,-19.0,83,159,11,40,0,-2.0,3.75,-54.96,0.600,,,,,,,,False
12.187,TRACK_OPENING,-19.0,83,158,11,40,0,-2.0,3.75,-54.96,0.600,,,,,,,,False
12.281,TRACK_OPENING,-19.0,82,122,11,40,0,-2.0,3.75,-54.96,0.600,,,,,,,,False
12.297,TRACK_OPENING,-19.0,84,82,11,40,0,-2.0,3.75,-54.96,0.600,,,,,,,,False
12.312,TRACK_OPENING,-19.0,83,72,11,40,0,-2.0,3.75,-54.96,0.600,,,,,,,,False
12.406,TRACK_OPENING,-20.0,83,67,12,40,0,-1.0,3.75,-54.96,0.600,,,,,,,,False
12.484,TRACK_OPENING,-20.0,82,58,12,40,0,-1.0,3.75,-54.96,0.600,,,,,,,,False
12.500,TRACK_OPENING,-20.0,83,57,12,40,0,-1.0,3.75,-54.96,0.600,,,,,,,,False
12.594,TRACK_OPENING,-20.0,83,56,12,40,0,-1.0,3.75,-54.96,0.600,,,,,,,,False
12.672,TRACK_OPENING,-20.0,82,55,12,40,0,-1.0,3.75,-54.96,0.600,,,,,,,,False
12.687,TRACK_OPENING,-20.0,83,54,13,40,0,-1.0,3.75,-54.96,0.600,,,,,,,,False
12.719,TRACK_OPENING,-20.0,82,54,13,40,0,-1.0,3.75,-54.96,0.600,,,,,,,,False
12.797,TRACK_OPENING,-21.0,81,53,13,40,0,0.0,3.75,-54.96,0.600,,,,,,,,False
12.891,TRACK_OPENING,-21.0,83,53,13,40,0,0.0,3.75,-54.96,0.600,,,,,,,,False
12.906,TRACK_OPENING,-21.0,83,53,13,40,0,0.0,3.75,-54.96,0.600,,,,,,,,False
13.000,TRACK_OPENING,-21.0,82,53,13,40,0,0.0,3.75,-54.96,0.600,,,,,,,,False
13.078,TRACK_OPENING,-21.0,82,52,14,40,0,0.0,3.75,-54.96,0.600,,,,,,,,False
13.109,TRACK_OPENING,-21.0,82,52,14,40,0,0.0,3.75,-54.96,0.600,,,,,,,,False
13.203,TRACK_OPENING,-21.0,82,51,14,40,0,0.0,3.75,-54.96,0.600,,,,,,,,False
13.219,TRACK_OPENING,-22.0,82,51,14,40,0,1.0,3.75,-54.96,0.600,,,,,,,,False
13.297,TRACK_OPENING,-22.0,81,51,14,40,0,1.0,3.75,-54.96,0.600,,,,,,,,False
13.391,TRACK_OPENING,-22.0,83,51,14,40,0,1.0,3.75,-54.96,0.600,,,,,,,,False
13.469,TRACK_OPENING,-22.0,81,50,15,40,0,1.0,3.75,-54.96,0.600,,,,,,,,False
13.500,TRACK_OPENING,-22.0,81,50,15,40,0,1.0,3.75,-54.96,0.600,,,,,,,,False
13.516,TRACK_OPENING,-22.0,80,50,15,40,0,1.0,3.75,-54.96,0.600,,,,,,,,False
13.594,TRACK_OPENING,-22.0,80,50,15,40,0,1.0,3.75,-54.96,0.600,,,,,,,,False
13.625,TRACK_OPENING,-22.0,80,49,15,40,0,1.0,3.75,-54.96,0.600,,,,,,,,False
13.703,TRACK_OPENING,-23.0,80,49,15,40,0,2.0,3.75,-54.96,0.600,,,,,,,,False
13.797,TRACK_OPENING,-23.0,80,48,16,40,0,2.0,3.75,-54.96,0.600,,,,,,,,False
13.891,TRACK_OPENING,-23.0,79,47,16,40,0,2.0,3.75,-54.96,0.600,,,,,,,,False
13.922,TRACK_OPENING,-23.0,79,47,16,40,0,2.0,3.75,-54.96,0.600,,,,,,,,False
14.000,TRACK_OPENING,-23.0,79,47,16,40,0,2.0,3.75,-54.96,0.600,,,,,,,,False
14.094,TRACK_OPENING,-23.0,79,46,17,40,0,2.0,3.75,-54.96,0.600,,,,,,,,False
14.187,TRACK_OPENING,-23.0,79,46,17,40,0,2.0,3.75,-54.96,0.600,,,,,,,,False
14.281,TRACK_OPENING,-24.0,79,45,18,40,0,3.0,3.75,-54.96,0.600,,,,,,,,False
14.312,TRACK_OPENING,-24.0,78,44,18,40,0,3.0,3.75,-54.96,0.600,,,,,,,,False
14.406,TRACK_OPENING,-24.0,78,44,18,40,0,3.0,3.75,-54.96,0.600,,,,,,,,False
14.484,TRACK_OPENING,-24.0,78,44,18,40,0,3.0,3.75,-54.96,0.600,,,,,,,,False
14.516,TRACK_OPENING,-24.0,77,44,19,40,0,3.0,3.75,-54.96,0.600,,,,,,,,False
14.594,TRACK_OPENING,-24.0,78,44,19,40,0,3.0,3.75,-54.96,0.600,,,,,,,,False
14.672,TRACK_OPENING,-24.0,77,45,19,40,0,3.0,3.75,-54.96,0.600,,,,,,,,False
14.703,TRACK_OPENING,-24.0,77,45,19,40,0,3.0,3.75,-54.96,0.600,,,,,,,,False
14.719,TRACK_OPENING,-24.0,77,44,20,40,0,3.0,3.75,-54.96,0.600,,,,,,,,False
14.812,TRACK_OPENING,-24.0,77,45,20,40,0,3.0,3.75,-54.96,0.600,,,,,,,,False
14.891,TRACK_OPENING,-24.0,76,46,20,40,0,3.0,3.75,-54.96,0.600,,,,,,,,False
14.906,TRACK_OPENING,-24.0,76,46,20,40,0,3.0,3.75,-54.96,0.600,,,,,,,,False
15.000,TRACK_OPENING,-24.0,76,46,20,40,0,3.0,3.75,-54.96,0.600,,,,,,,,False
15.094,TRACK_OPENING,-24.0,76,49,21,40,0,3.0,3.75,-54.96,0.600,,,,,,,,False
15.125,TRACK_OPENING,-24.0,76,60,21,40,0,3.0,3.75,-54.96,0.600,,,,,,,,False
15.203,TRACK_OPENING,-24.0,75,65,21,40,0,3.0,3.75,-54.96,0.600,,,,,,,,False
15.281,TRACK_OPENING,-25.0,75,133,22,40,0,4.0,3.75,-54.96,0.600,,,,,,,,False
15.312,TRACK_OPENING,-25.0,75,135,22,40,0,4.0,3.75,-54.96,0.600,,,,,,,,False
15.391,TRACK_OPENING,-25.0,75,137,22,40,0,4.0,3.75,-54.96,0.600,,,,,,,,False
15.484,TRACK_OPENING,-25.0,75,137,22,40,0,4.0,3.75,-54.96,0.600,,,,,,,,False
15.500,TRACK_OPENING,-25.0,75,138,22,40,0,4.0,3.75,-54.96,0.600,,,,,,,,False
15.578,TRACK_OPENING,-25.0,75,137,22,40,0,4.0,3.75,-54.96,0.600,,,,,,,,False
15.609,TRACK_OPENING,-25.0,75,138,23,40,0,4.0,3.75,-54.96,0.600,,,,,,,,False
15.687,TRACK_OPENING,-25.0,75,139,23,40,0,4.0,3.75,-54.96,0.600,,,,,,,,False
15.703,TRACK_OPENING,-25.0,74,139,23,40,0,4.0,3.75,-54.96,0.600,,,,,,,,False
15.797,TRACK_OPENING,-25.0,74,140,23,40,0,4.0,3.75,-54.96,0.600,,,,,,,,False
15.875,TRACK_OPENING,-25.0,74,139,23,40,0,4.0,3.75,-54.96,0.600,,,,,,,,False
15.906,TRACK_OPENING,-25.0,74,138,24,40,0,4.0,3.75,-54.96,0.600,,,,,,,,False
15.984,TRACK_OPENING,-25.0,73,139,24,40,0,4.0,3.75,-54.96,0.600,,,,,,,,False
16.016,TRACK_OPENING,-25.0,73,136,24,40,0,4.0,3.75,-54.96,0.600,,,,,,,,False
16.094,TRACK_OPENING,-25.0,73,139,24,40,0,4.0,3.75,-54.96,0.600,,,,,,,,False
16.187,TRACK_OPENING,-25.0,73,137,24,40,0,4.0,3.75,-54.96,0.600,,,,,,,,False
16.203,TRACK_OPENING,-25.0,73,136,24,40,0,4.0,3.75,-54.96,0.600,,,,,,,,False
16.297,TRACK_OPENING,-25.0,73,136,25,40,0,4.0,3.75,-54.96,0.600,,,,,,,,False
16.375,TRACK_OPENING,-25.0,72,136,25,40,0,4.0,3.75,-54.96,0.600,,,,,,,,False
16.406,TRACK_OPENING,-25.0,72,137,25,40,0,4.0,3.75,-54.96,0.600,,,,,,,,False
16.484,TRACK_OPENING,-25.0,72,137,25,40,0,4.0,3.75,-54.96,0.600,,,,,,,,False
16.516,TRACK_OPENING,-25.0,72,135,26,40,0,4.0,3.75,-54.96,0.600,,,,,,,,False
16.594,TRACK_OPENING,-25.0,72,135,26,40,0,4.0,3.75,-54.96,0.600,,,,,,,,False
16.687,TRACK_OPENING,-25.0,71,136,26,40,0,4.0,3.75,-54.96,0.600,,,,,,,,False
16.766,TRACK_OPENING,-26.0,71,134,26,40,0,5.0,3.75,-54.96,0.600,,,,,,,,False
16.797,TRACK_OPENING,-26.0,71,133,27,40,0,5.0,3.75,-54.96,0.600,,,,,,,,False
16.812,TRACK_OPENING,-26.0,71,129,27,40,0,5.0,3.75,-54.96,0.600,,,,,,,,False
16.891,TRACK_OPENING,-26.0,71,134,27,40,0,5.0,3.75,-54.96,0.600,,,,,,,,False
16.984,TRACK_OPENING,-26.0,70,131,27,40,0,5.0,3.75,-54.96,0.600,,,,,,,,False
17.000,TRACK_OPENING,-26.0,70,131,28,40,0,5.0,3.75,-54.96,0.600,,,,,,,,False
17.094,TRACK_OPENING,-26.0,70,133,28,40,0,5.0,3.75,-54.96,0.600,,,,,,,,False
17.187,TRACK_OPENING,-26.0,70,131,28,40,0,5.0,3.75,-54.96,0.600,,,,,,,,False
17.297,TRACK_OPENING,-26.0,69,135,28,40,0,5.0,3.75,-54.96,0.600,,,,,,,,False
17.391,TRACK_OPENING,-26.0,69,134,29,40,0,5.0,3.75,-54.96,0.600,,,,,,,,False
17.406,TRACK_OPENING,-26.0,68,131,29,40,0,5.0,3.75,-54.96,0.600,,,,,,,,False
17.500,TRACK_OPENING,-26.0,68,131,29,40,0,5.0,3.75,-54.96,0.600,,,,,,,,False
17.578,TRACK_OPENING,-26.0,68,131,30,40,0,5.0,3.75,-54.96,0.600,,,,,,,,False
17.594,TRACK_OPENING,-26.0,68,132,30,40,0,5.0,3.75,-54.96,0.600,,,,,,,,False
17.687,TRACK_OPENING,-26.0,68,130,30,40,0,5.0,3.75,-54.96,0.600,,,,,,,,False
17.703,TRACK_OPENING,-26.0,68,131,30,40,0,5.0,3.75,-54.96,0.600,,,,,,,,False
17.797,TRACK_OPENING,-26.0,67,130,30,40,0,5.0,3.75,-54.96,0.600,,,,,,,,False
17.875,TRACK_OPENING,-26.0,67,131,30,40,0,5.0,3.75,-54.96,0.600,,,,,,,,False
17.906,TRACK_OPENING,-26.0,67,129,31,40,0,5.0,3.75,-54.96,0.600,,,,,,,,False
17.984,TRACK_OPENING,-26.0,67,130,31,40,0,5.0,3.75,-54.96,0.600,,,,,,,,False
18.016,TRACK_OPENING,-26.0,67,129,31,40,0,5.0,3.75,-54.96,0.600,,,,,,,,False
18.094,TRACK_OPENING,-26.0,67,129,32,40,0,5.0,3.75,-54.96,0.600,,,,,,,,False
18.109,TRACK_OPENING,-26.0,66,128,31,40,0,5.0,3.75,-54.96,0.600,,,,,,,,False
18.203,TRACK_OPENING,-26.0,66,129,32,40,0,5.0,3.75,-54.96,0.600,,,,,,,,False
18.281,TRACK_OPENING,-26.0,66,129,32,40,0,5.0,3.75,-54.96,0.600,,,,,,,,False
18.312,TRACK_OPENING,-26.0,66,128,32,40,0,5.0,3.75,-54.96,0.600,,,,,,,,False
