elapsed_s,state,heading,left_cm,front_cm,right_cm,speed,drive_direction,steering,block1_x_cm,block1_z_cm,block1_confidence,block2_x_cm,block2_z_cm,block2_confidence,slot_x_cm,slot_z_cm,slot_heading_deg,slot_bearing_deg,slot_confident
0.328,SEARCH_LAST_PILLAR,,,,,80,0,38.0,-29.24,-7.20,0.859,,,,,,,,False
0.422,SEARCH_LAST_PILLAR,0.0,50,243,249,80,0,38.0,-29.31,-7.15,0.863,,,,,,,,False
0.500,PASS_LAST_PILLAR,-2.0,50,244,241,80,0,38.0,-29.31,-7.24,0.866,,,,,,,,False
0.578,PASS_LAST_PILLAR,-1.0,50,238,245,80,0,38.0,-29.31,-7.24,0.866,,,,,,,,False
0.641,PASS_LAST_PILLAR,2.0,54,238,248,80,0,38.0,-29.31,-7.24,0.866,,,,,,,,False
0.672,PASS_LAST_PILLAR,4.0,50,239,241,80,0,38.0,-29.31,-7.24,0.866,,,,,,,,False
0.782,PASS_LAST_PILLAR,5.0,51,239,243,80,0,38.0,-29.31,-7.24,0.866,,,,,,,,False
0.860,PASS_LAST_PILLAR,7.0,52,239,135,80,0,38.0,-29.31,-7.24,0.866,,,,,,,,False
0.938,PASS_LAST_PILLAR,9.0,52,224,200,80,0,38.0,-29.31,-7.24,0.866,,,,,,,,False
0.953,PASS_LAST_PILLAR,12.0,50,240,240,80,0,38.0,-29.31,-7.24,0.866,,,,,,,,False
1.032,PASS_LAST_PILLAR,12.0,52,230,242,80,0,38.0,-29.31,-7.24,0.866,,,,,,,,False
1.063,PASS_LAST_PILLAR,14.0,53,124,245,80,0,38.0,-29.31,-7.24,0.866,,,,,,,,False
1.125,PASS_LAST_PILLAR,15.0,54,117,245,80,0,38.0,-29.31,-7.24,0.866,,,,,,,,False
1.157,PASS_LAST_PILLAR,17.0,58,103,212,80,0,38.0,-29.31,-7.24,0.866,,,,,,,,False
1.219,PASS_LAST_PILLAR,18.0,58,97,205,80,0,38.0,-29.31,-7.24,0.866,,,,,,,,False
1.235,PASS_LAST_PILLAR,19.0,60,89,191,80,0,38.0,-29.31,-7.24,0.866,,,,,,,,False
1.266,PASS_LAST_PILLAR,20.0,60,85,185,80,0,38.0,-29.31,-7.24,0.866,,,,,,,,False
1.328,PASS_LAST_PILLAR,21.0,61,81,180,80,0,38.0,-29.31,-7.24,0.866,,,,,,,,False
1.344,PASS_LAST_PILLAR,23.0,62,73,163,80,0,38.0,-29.31,-7.24,0.866,,,,,,,,False
1.407,PASS_LAST_PILLAR,23.0,63,69,160,80,0,38.0,-29.31,-7.24,0.866,,,,,,,,False
1.438,PASS_LAST_PILLAR,25.0,64,64,152,80,0,38.0,-29.31,-7.24,0.866,,,,,,,,False
1.453,SEARCH_FIRST_BOUNDARY,26.0,66,62,149,40,0,-25.0,,,,,,,,,,,False
1.532,SEARCH_FIRST_BOUNDARY,26.0,66,60,145,40,0,-25.0,,,,,,,,,,,False
1.563,SEARCH_FIRST_BOUNDARY,28.0,68,56,138,40,0,-25.0,,,,,,,,,,,False
1.625,SEARCH_FIRST_BOUNDARY,29.0,70,53,129,40,0,-25.0,,,,,,,,,,,False
1.657,SEARCH_FIRST_BOUNDARY,32.0,72,49,122,40,0,-25.0,,,,,,,,,,,False
1.719,SEARCH_FIRST_BOUNDARY,32.0,72,49,123,40,0,-25.0,,,,,,,,,,,False
1.750,SEARCH_FIRST_BOUNDARY,32.0,73,49,125,40,0,-25.0,,,,,,,,,,,False
1.813,SEARCH_FIRST_BOUNDARY,32.0,73,49,126,40,0,-25.0,,,,,,,,,,,False
1.844,SEARCH_FIRST_BOUNDARY,32.0,73,49,129,40,0,-25.0,,,,,,,,,,,False
1.860,SEARCH_FIRST_BOUNDARY,31.0,72,50,129,40,0,-25.0,,,,,,,,,,,False
1.938,SEARCH_FIRST_BOUNDARY,31.0,72,50,130,40,0,-25.0,,,,,,,,,,,False
1.969,SEARCH_FIRST_BOUNDARY,31.0,72,50,131,40,0,-25.0,,,,,,,,,,,False
2.032,SEARCH_FIRST_BOUNDARY,31.0,72,50,132,40,0,-25.0,,,,,,,,,,,False
2.063,SEARCH_FIRST_BOUNDARY,31.0,72,50,134,40,0,-25.0,,,,,,,,,,,False
2.125,SEARCH_FIRST_BOUNDARY,31.0,72,50,135,40,0,-25.0,,,,,,,,,,,False
2.157,SEARCH_FIRST_BOUNDARY,30.0,72,50,137,40,0,-25.0,,,,,,,,,,,False
2.235,SEARCH_FIRST_BOUNDARY,30.0,72,50,137,40,0,-25.0,,,,,,,,,,,False
2.250,SEARCH_FIRST_BOUNDARY,30.0,72,50,140,40,0,-25.0,,,,,,,,,,,False
2.328,SEARCH_FIRST_BOUNDARY,30.0,72,50,141,40,0,-25.0,,,,,,,,,,,False
2.360,SEARCH_FIRST_BOUNDARY,29.0,72,51,144,40,0,-25.0,,,,,,,,,,,False
2.438,SEARCH_FIRST_BOUNDARY,29.0,72,51,145,40,0,-25.0,,,,,,,,,,,False
2.516,SEARCH_FIRST_BOUNDARY,29.0,72,51,149,40,0,-25.0,,,,,,,,,,,False
2.532,SEARCH_FIRST_BOUNDARY,28.0,72,51,153,40,0,-25.0,,,,,,,,,,,False
2.610,SEARCH_FIRST_BOUNDARY,28.0,72,51,154,40,0,-25.0,,,,,,,,,,,False
2.625,SEARCH_FIRST_BOUNDARY,28.0,72,51,156,40,0,-25.0,,,,,,,,,,,False
2.657,SEARCH_FIRST_BOUNDARY,28.0,72,52,156,40,0,-25.0,,,,,,,,,,,False
2.719,SEARCH_FIRST_BOUNDARY,28.0,72,51,158,40,0,-25.0,,,,,,,,,,,False
2.750,SEARCH_FIRST_BOUNDARY,27.0,72,52,161,40,0,-25.0,,,,,,,,,,,False
2.813,SEARCH_FIRST_BOUNDARY,27.0,71,52,162,40,0,-25.0,,,,,,,,,,,False
2.844,SEARCH_FIRST_BOUNDARY,27.0,72,52,166,40,0,-25.0,,,,,,,,,,,False
2.860,SEARCH_FIRST_BOUNDARY,27.0,72,52,167,40,0,-25.0,,,,,,,,,,,False
2.938,SEARCH_FIRST_BOUNDARY,27.0,72,53,169,40,0,-25.0,,,,,,,,,,,False
2.953,SEARCH_FIRST_BOUNDARY,26.0,72,53,170,40,0,-25.0,,,,,,,,,,,False
3.032,SEARCH_FIRST_BOUNDARY,26.0,72,53,172,40,0,-25.0,,,,,,,,,,,False
