elapsed_s,state,heading,left_cm,front_cm,right_cm,speed,drive_direction,steering,block1_x_cm,block1_z_cm,block1_confidence,block2_x_cm,block2_z_cm,block2_confidence,slot_x_cm,slot_z_cm,slot_heading_deg,slot_bearing_deg,slot_confident
0.297,SEARCH_LAST_PILLAR,0.0,66,248,91,80,0,20.0,-21.13,9.83,0.875,,,,,,,,False
0.407,SEARCH_LAST_PILLAR,0.0,60,245,92,80,0,20.0,-21.47,10.13,0.893,,,,,,,,False
0.438,SEARCH_LAST_PILLAR,-1.0,62,240,221,80,0,20.0,-21.47,10.13,0.893,,,,,,,,False
0.516,PASS_LAST_PILLAR,-1.0,66,248,221,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
0.610,PASS_LAST_PILLAR,0.0,68,243,220,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
0.672,PASS_LAST_PILLAR,1.0,69,242,220,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
0.735,PASS_LAST_PILLAR,2.0,69,241,219,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
0.813,PASS_LAST_PILLAR,2.0,70,240,219,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
0.891,PASS_LAST_PILLAR,3.0,68,239,219,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
0.907,PASS_LAST_PILLAR,4.0,71,238,222,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
0.985,PASS_LAST_PILLAR,5.0,70,237,222,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
1.016,PASS_LAST_PILLAR,5.0,73,236,220,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
1.079,PASS_LAST_PILLAR,6.0,71,236,220,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
1.110,PASS_LAST_PILLAR,7.0,70,235,223,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
1.188,PASS_LAST_PILLAR,7.0,71,233,221,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
1.204,PASS_LAST_PILLAR,8.0,68,205,220,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
1.235,PASS_LAST_PILLAR,8.0,69,200,219,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
1.313,PASS_LAST_PILLAR,8.0,70,195,219,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
1.391,PASS_LAST_PILLAR,10.0,69,226,221,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
1.422,PASS_LAST_PILLAR,11.0,71,204,219,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
1.500,PASS_LAST_PILLAR,11.0,69,177,220,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
1.516,PASS_LAST_PILLAR,12.0,71,117,224,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
1.594,PASS_LAST_PILLAR,12.0,70,111,220,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
1.625,PASS_LAST_PILLAR,13.0,72,99,222,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
1.688,PASS_LAST_PILLAR,13.0,72,95,224,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
1.719,PASS_LAST_PILLAR,14.0,73,86,220,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
1.797,PASS_LAST_PILLAR,15.0,73,83,219,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
1.891,PASS_LAST_PILLAR,16.0,74,75,221,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
1.907,PASS_LAST_PILLAR,17.0,75,67,220,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
1.985,PASS_LAST_PILLAR,17.0,75,65,220,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
2.016,PASS_LAST_PILLAR,18.0,75,60,220,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
2.094,PASS_LAST_PILLAR,18.0,76,58,220,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
2.110,PASS_LAST_PILLAR,19.0,77,52,206,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
2.188,PASS_LAST_PILLAR,20.0,77,50,197,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
2.219,PASS_LAST_PILLAR,21.0,78,46,160,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
2.297,PASS_LAST_PILLAR,21.0,79,45,148,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
2.375,PASS_LAST_PILLAR,22.0,79,42,119,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
2.407,PASS_LAST_PILLAR,23.0,81,37,118,80,0,20.0,-19.92,6.69,0.849,,,,,,,,False
2.485,SEARCH_FIRST_BOUNDARY,23.0,81,36,118,40,0,-25.0,,,,,,,,,,,False
2.516,SEARCH_FIRST_BOUNDARY,24.0,82,33,118,40,0,-25.0,,,,,,,,,,,False
2.594,SEARCH_FIRST_BOUNDARY,24.0,82,32,118,40,0,-25.0,,,,,,,,,,,False
2.625,SEARCH_FIRST_BOUNDARY,27.0,85,27,73,40,0,-25.0,,,,,,,,,,,False
2.719,SEARCH_FIRST_BOUNDARY,27.0,85,27,73,40,0,-25.0,,,,,,,,,,,False
2.813,SEARCH_FIRST_BOUNDARY,27.0,85,27,82,40,0,-25.0,,,,,,,,,,,False
2.891,SEARCH_FIRST_BOUNDARY,27.0,85,27,110,40,0,-25.0,,,,,,,,,,,False
2.922,SEARCH_FIRST_BOUNDARY,26.0,85,27,118,40,0,-25.0,,,,,,,,,,,False
3.016,SEARCH_FIRST_BOUNDARY,26.0,85,27,118,40,0,-25.0,,,,,,,,,,,False
3.094,SEARCH_FIRST_BOUNDARY,25.0,84,28,118,40,0,-25.0,,,,,,,,,,,False
